Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
SUMF2,3059044.890681978,2136523.6793701425,3591050.493302092,11125921.06878598,7419532.619390012,5910609.797347801,5412332.289941315,4919374.143982547,4927142.268331021,7558078.967845911,2746487.5627330113,9195964.317090517,9388548.932295684,10527933.63511618,994603.784439134,3692051.8908183426,1237745.338800628,1557551.4481571163,875701.5073319582,6143385.624049441,1770324.448820763,4004096.718708508,4600324.355627334,9515579.092235534,1105647.2278838009,6942864.392915853,2849189.163047328,5430161.313353387,2069054.665344021,7613765.11852093,676109.7205784459,7323467.564065198
SUMO1,7206611.774021257,12730187.87692325,8531298.95585611,1254323.2269331757,7610826.712111246,32743705.638457105,10750090.164861389,9763236.430475889,8199685.157403511,15716347.278795429,5341134.182402994,,10829788.518075936,742675.8628502605,1557937.4571399223,1706070.4824443748,7732629.393107866,13179703.100076336,5090679.004653076,856502.9214318361,6808742.143818816,15197635.30210981,1293362.9950236045,37791767.85502661,3165080.43554756,14245006.58979667,8386070.763076725,8203390.586810988,4811295.399636159,1003561.3468959348,1118559.4213130854,1705369.6831617854
SUMO2,22762692.357926235,22293648.806678984,1111695.1846245355,38833197.542433515,3819125.4199816543,36476803.21184177,5376124.072539855,35133318.94041756,8577057.967247985,27672646.386747252,14807667.043092284,30175905.21195097,9406090.459745046,17271708.831119243,2530928.8839825,20453613.745862298,5993822.19862883,26409504.84474504,5874125.067657356,15414717.340759795,1519865.3495015297,26234775.41631324,7019693.976593303,48026166.634959854,4526679.539099357,47482989.075644664,7563501.8837876255,31967406.904893663,12466770.502652502,38397237.53319619,7262257.995356552,27860480.88576471
SUMO3,102232096.85047738,137996009.09635526,88282222.45512499,145918742.5129628,79955638.39709193,293652730.0508714,112573800.1799421,128013217.64926784,76093376.82624117,236563161.53949502,179758159.64429945,258778317.95154175,132084950.84339808,141164864.15635195,44841458.6617408,153546257.64140582,49254052.063778095,146819211.40004167,45527658.030714944,185017786.41005552,49763634.123293206,248756729.08044022,124556123.77070403,256572516.49187228,40845616.13855448,179481202.02013007,57690460.87867376,252005703.86379015,208085759.18439543,186884276.22317618,63073415.066211626,142518298.22691596
SUPT16H,8445013.436419833,7162268.231149259,11188569.08249689,13137663.765248124,12018992.122573975,16367574.838130506,8043571.42956424,10598435.973460516,7284238.386514569,15861066.135306347,8840266.153324964,18698961.65227481,12096072.317029538,12706966.98944608,3153276.191482049,11693088.309327897,6733264.89154872,13934537.24681718,7446854.943949013,20763718.54445291,6825329.099578809,15336534.070611907,3790290.132410949,22857730.824470036,3849978.9480586513,10786521.941674996,2699866.1859565014,29389412.79995452,5778555.990006206,25619616.576674163,11663646.784679744,18900621.089588564
SURF4,32516513.057787523,59772695.5574384,37682603.64513252,31872084.51965433,51105173.129964285,60032953.51604674,79808432.48660903,72321359.80759084,40856152.744884685,122056336.91869888,38303297.43388692,66093300.3860304,87863497.49473354,50394806.45804845,13242859.337986104,40421186.9368253,40160236.26256526,58771907.26881008,9658379.682137804,93856590.62424909,32350102.80395324,56098946.31081469,25977979.832248263,90959609.27191228,15775186.680683749,74510462.75100383,26501916.73815363,40942646.707491495,36993327.48875886,122471060.37286744,15221635.772414569,101986304.10425204
SVIL,12582676.136122521,21296485.616355784,15599081.189142715,28632645.364871554,109457648.22295587,21761877.801082797,19379304.64049621,10160101.452982899,95468101.89085498,94845477.79377013,107831170.47912073,33078787.877111964,26535320.820916157,25751344.967327036,23981549.87056474,13557503.165343795,42523736.98146051,18628901.813376002,19813602.831038356,19093198.92857461,33777018.32744669,7479495.5408329265,41470382.441048965,26919870.220875137,26870878.81261484,12955175.85139599,66560776.04147705,130515182.48677793,33137616.73453518,82916569.75833406,47441188.432595015,15150327.706207436
SWAP70,8539153.399801152,18332918.00247848,11823453.317442687,10720806.511483155,7034660.390694961,21657828.884743813,12409364.230340578,17717591.399091877,3954198.7194167273,19459395.307014775,7452270.652966881,34746918.96385296,22828420.99113537,13039662.6261941,3607839.083622468,8294839.535166501,1418081.0346894455,7871605.327504553,3169274.8342323517,24986207.33559011,3374549.0401298264,11820938.211129636,3336759.7475633826,24163979.002924744,2060848.095602065,15872262.20032695,3762074.8917335025,20779977.82845358,19834566.218643993,26850773.80045646,3436307.286847508,24383124.02591344
SYAP1,6249894.372876566,11364739.503608253,5143348.209748655,12958922.174636528,1744898.101681322,30149951.00722668,9823251.272766534,16191920.04885827,5957893.286869485,17452008.906781156,6015230.150399822,23568824.876636054,10843869.704299666,13403115.431230228,,2910123.5629007807,,7662929.837577726,2011012.7313507851,11225439.10290096,3582963.469915777,15229648.957432384,1368244.6309247978,38239499.23113569,,12248219.838978296,4179452.114258867,17041075.97849555,7473626.593755471,26583253.79612771,2139243.4013182065,23255139.29504112
SYNCRIP,78454750.28671747,155128852.85929638,80827243.69133562,183411107.32263118,136956860.28684735,435339583.54506576,150086201.0831707,233526198.1124714,94854309.0105251,312393520.76583624,85649558.38005282,270352485.5375484,183729380.47137165,210611912.95111343,47961170.004156075,119338775.9837502,61290804.03836593,233254849.9387462,32582544.610721104,301402936.13261867,51476425.474786855,129344286.94915347,98637377.97992761,330829030.5758036,39436672.77224888,199947152.935313,77911180.75587966,304641982.10068756,112819436.6097411,509119310.0251734,83198137.90050209,250327032.35844326
SYNM,186872427.6879908,228638935.3456363,180549943.1375917,257074461.83481845,2587692217.3893814,234416211.82516345,215603272.61272675,138106904.65514895,2714617132.9066057,256358640.40286025,1887542849.1334636,311192038.1908756,493732087.10282475,177468803.46184793,2410846035.84665,213030621.37794846,2211743874.3852477,489347569.72616535,1404622381.8571928,341471251.1603044,1410626092.1106312,164769758.6582618,2270317451.4606943,361013362.28049016,1649426936.4621227,277439876.6823127,3073918788.080973,569169397.4804443,1259712426.5890791,420288001.3620477,3717758633.3959975,256958897.2963564
SYNPO2,129433654.59482706,77039655.16316232,118052816.05874825,100227933.92769176,1640667343.8638692,99950554.56940499,93903599.5957147,52146535.627530575,1932549543.1553652,123973384.31212138,1089969990.4566026,147840763.4208169,223031707.32707614,138974162.81771567,1581133834.7338185,276450039.3773888,1423114618.639992,342112479.2929715,1261802554.2708032,111150282.83935219,1321933252.9176154,33932898.80432439,1777833140.69667,92325114.97456159,1382380996.5661228,97632656.174376,2735897788.352017,201641546.23244238,1078356329.304866,138183824.68452454,2340390544.720525,192388661.07245365
SYPL1,38339314.998530656,24028760.906898834,40906347.354901314,67579826.39474975,42625032.90901311,46132889.4068673,34912185.18034455,31631462.819559567,67434842.38810073,66458140.29228551,59280412.85555495,80550056.14477572,51194104.208403304,44116725.00443465,25555382.135023937,16478370.100086238,41282710.56601523,33167101.75172599,20926156.00394711,54525967.956246376,36240631.91674878,32115777.11907617,44303343.54619248,117949226.46380556,40577595.74993716,43546785.742354766,42604376.305458255,75425600.18231587,65190334.99262451,53002180.509030655,58089586.08915709,65039324.809877746
TAGLN,1040450343.1428044,2458298980.413365,1121732690.8838682,1055527324.6414365,16998535784.011105,948782829.6453545,1118250460.6455352,555457733.9097514,19905573618.871872,790308320.3787551,18861768197.173172,1674611835.3862247,1887707154.2557049,1434921230.6239464,16702025873.631205,3455153650.0892725,15931421464.441784,6959045349.132625,12523143262.171097,1885720076.8299222,15125024533.490448,299556775.8474286,19206888405.77313,1007081261.2951754,14375674199.312632,1125028473.6585207,27667968314.036266,3488176160.4695854,11449839185.871534,1211957736.1698682,19047919958.440292,1765597772.0150857
TAGLN2,657988479.8183026,1813382146.5656247,725145785.4121255,1144226584.8987408,613775366.0403383,1274425300.2503538,652547324.8963666,1342428175.531276,694118866.2805744,2198200460.368727,599710312.9694338,2067074226.4434998,1215863231.2835288,1270076860.511032,389106281.5137367,788462855.5446384,528831290.5189042,1431234535.8719609,547544525.4274642,1695036681.2953804,447986853.26117134,879778526.812533,422761785.47186714,2372407799.1936665,347084424.46699965,1437051252.1059856,630724318.8360934,1749425944.7133563,911512532.9506706,2515271211.7918606,596749968.9766986,2084183035.9786527
TALDO1,723349727.9032638,677680199.589847,461666294.1655984,587386879.0338168,503185186.29032403,1387515984.8102655,589539737.3581083,538743844.8922694,309070908.2389749,1228177313.1470475,595626097.7167412,1352463125.5732446,1310388421.2850804,465456695.2813711,184375052.7835198,524405579.8346826,226597289.93337846,610758952.8218908,272917113.6798621,1038286729.6473336,330698975.25670767,573830396.0010657,352756293.69518214,2585655149.854772,159766390.3411825,986955816.3435333,251392165.53542805,1584338865.7789712,850546238.5642568,1621790221.7186036,239471075.9922307,920839935.2298019
TAP1,8047739.254578354,21336414.530750506,1615082.8626291642,11831350.750356806,1580785.916767692,31256313.29303027,1159236.2569599268,8645271.748442482,772476.913400335,22731603.743145313,1120318.7151742503,34372978.32711306,7631673.203974552,3346722.8670947575,743234.413760659,19956915.76926242,,2339118.632939327,955316.6916971344,37829822.93815673,,48187742.14738412,566717.9669773696,15117016.843623802,992370.2319707592,28549999.40956513,375491.88467769226,63843332.447494745,8304450.788301403,14763469.362511612,1586059.6439470511,1852037.2617117744
TAPBP,14435448.797856446,16224890.735936737,13151188.216183938,12656586.925918506,13104458.451127682,41323246.28411055,19930630.987384766,25342978.35864722,7168886.683466821,28971404.934716195,8232013.902820928,45590900.43989827,22113550.96101171,35618480.13352866,4731854.874227288,54241405.7982235,4137945.9039610303,18494693.64470027,6719143.833827256,45056168.11079168,10621292.95753949,70212678.38412242,5749418.192243198,32241501.967854116,6621518.735473586,42658893.33338406,7999956.4327092515,36232850.281219386,17310033.1490093,27886098.23069027,4936011.480642018,28477647.132376604
TARDBP,10449574.476663291,20608349.001491744,15648801.540153446,25443054.756118707,21062249.584778976,45689990.44318263,15278974.44240591,33208960.98069441,6426794.033279052,37034656.136788905,15428590.422765661,38846931.98970184,34893500.31090437,25838799.148857266,9985608.768336222,13896199.137387747,8591564.19389154,27924383.98426397,6936616.456996729,31598872.98787822,8371727.4147934625,22933454.86087072,22068183.12310431,51213513.93754113,4588187.365023931,23313454.076670434,10640644.510454988,30104774.17746524,21219452.107648272,47329064.25514355,11864392.909574931,40477960.305521734
TARS1,36488665.38065332,42863246.9716488,34876141.71790329,36626842.20482522,36149215.38167062,122006704.55658865,41278086.66849804,49084583.66446261,28750178.607536223,65486346.78461021,28989465.102543257,49442118.91477583,55007379.238022506,59040392.63644602,15426871.918980613,43815484.65420287,23664085.227460954,47055577.23490837,23203999.56062212,78682615.73674771,19690376.045121767,40929825.89087686,22356950.800556842,105583364.88975127,13546496.48508988,48050395.458608925,20879798.90336619,63605620.95840487,35774552.733000204,61736180.69702301,26921283.783122174,88281050.47403494
TARS3,449529.5278489631,2157543.451540689,578614.2087131846,1554252.4497065989,3634997.680940269,13721267.841025043,3267536.0414007786,4271766.223368326,2739925.85395182,7443942.401871057,1545236.838704858,4593151.705798004,4536721.2132473,5273790.649880316,2229775.219949031,3791838.1783749983,2745038.5123271546,2843832.1205445644,1203364.787333582,7788039.229979003,749698.2934969875,1445873.035333464,2600428.348861582,6428747.007879089,1211674.5738648132,1653680.6666644297,3188328.8480724217,4845778.452959586,1796489.0405935303,3339548.14151053,655033.1694255625,463690.1149843341
TAX1BP3,16516256.903154254,21768464.74379037,22615713.5320284,31518218.89162295,26510614.76311467,31986574.42607491,29634554.679737788,16866379.33776518,19416885.9811046,27182620.44416437,22339169.227980636,44744555.0440121,14169732.227881797,20430271.993116032,5420098.665927109,7077172.524457734,13698540.625085317,38533289.82090566,13735230.277168527,56346814.99480553,14293314.75812163,29879479.57316514,13136387.015469722,30735869.176589947,12615813.528015602,30331871.726411022,14845671.209673684,42784744.81409981,25442056.945585985,69845435.04411569,16259923.608851818,51572960.21203791
TBCA,21599845.50060916,21754621.24257303,28035793.094648235,26743805.400213744,5423360.884510536,93443220.68051872,24970645.332093135,57032971.95387843,41597173.486770615,89953232.63663033,41179459.25813823,83759915.06557831,52534322.27693495,20289082.47844877,18129490.638688497,35917933.12916454,10809441.55235994,29880065.99356357,6582080.700011889,18137876.993842024,5315416.645430067,53457168.97932898,26294131.577940103,107082270.3780977,9574715.646141555,46926961.88255945,47778606.56850217,91884352.59463388,55119302.19830034,66728005.34945054,6059540.3104000315,16410602.37651668
TBCB,11362537.970792774,11510422.534661874,1907912.8151673104,3313920.718123933,13724913.60489026,19165657.148339767,6871369.301892398,6865357.173083122,19073999.8650188,17397493.18328981,23767168.619701114,22711896.99025254,8058528.518863032,7423947.022388516,19990394.77464682,2245432.204435221,16904142.68002914,1275436.990891504,9823452.967802074,27360193.536441423,5981418.247929698,10245425.14445956,10982097.48592168,8450005.24394939,7539782.062201213,10822816.557253417,15190658.18258115,16637067.52930891,12776910.97806316,15349198.021457937,20544342.24786721,19400479.022076633
TBR1,2246899.310190187,7470723.642166689,2775245.672608437,5297911.311931878,558319.9498987204,11454098.571271423,5682328.96433776,8497220.60980511,2243044.7046289053,9017359.904490128,1484925.9979471352,7057241.964784667,8174824.739910522,4439584.703129393,735043.5246365835,3674186.046113831,131380.94398122083,9209030.99613512,186051.38309044347,9110200.960157964,35526.82429150412,5067556.510481241,2118971.8376253704,8859480.928659523,881957.8505585066,8425727.218799276,1487873.078945123,12450736.543010456,2608121.3505662805,14788064.349530287,863880.6158404832,10881894.275643216
TCEA1,9584194.815434529,10343199.649134122,9200098.8283245,18631048.92769785,9736051.999750234,18544585.13659148,10516575.192412227,10036674.3977114,4240352.748527518,25995790.152931537,13783836.395665992,19232608.99006713,3560734.6909396746,7490131.718889122,4094370.6832022457,14816231.63338728,,14196898.791485043,1863190.136640024,5087010.929601996,2301531.1809897395,6172447.918046319,,12844322.277655032,702641.4523923082,21191840.147445537,12023074.846178196,29474111.879340462,2867156.069117139,12200343.694610586,2763241.2617061706,11154759.608800532
TCEA3,43171399.87109123,46663871.00533883,20590271.64141748,19011981.08097943,10459987.037944509,21829757.780647147,21115592.552322272,31173823.737062108,20461749.39702902,25068062.88611256,32140249.31332358,34863164.11947077,41702939.11502329,30725119.307655424,12498075.85000269,41047841.55004787,9069087.7009482,10034707.439634368,7122876.344564202,55888896.998712905,6092449.4145316975,79083220.62217197,4974749.7506019045,20683010.346730135,10519911.52064369,58217161.74671829,8671582.199744582,86915498.80943379,26638590.04871635,46561579.33776361,27464472.327762328,23118670.59797401
TCP1,185211049.15492618,307818798.11898446,243995690.27308333,270270690.69864637,185684816.25759575,593766549.3200511,224927946.64078587,493934153.93104935,131293645.32670099,450344076.91428995,199108417.7342881,290241442.49767596,341387754.64236265,381556427.61085767,107708902.35932381,227818520.71956944,103891508.48153645,201669199.2091145,151576490.14218464,436802855.03921473,147268069.37445152,300547233.12891597,216912597.44798458,645782067.2336854,127134178.7113514,318800259.19044197,173527127.68588728,499556254.8640659,259805211.53571576,600561977.2247602,160434289.8674375,448083328.41398734
TECR,25977903.829639263,20548367.57887124,17284211.09197337,37645142.13913041,16466852.679872304,63801292.79327196,27604789.220281836,59037050.47555864,1345346753.1453881,68430557.5340912,875663652.5215292,116461551.5402918,23776248.97848676,63775152.09379993,5919734.845203727,17869077.719313223,6347634.577633275,26263961.044875056,13350750.867541878,57268116.84276431,9564638.825612452,11878166.421815623,1142236494.023794,98755387.06796451,6595982.007916033,26796019.479896042,1611026182.9144518,130859019.5394702,474287341.1653226,102469792.32432595,12353228.743971542,60107446.5215448
TES,237555985.37427872,318588676.25768,196873223.514985,296448273.55912614,491111137.3331674,357717884.4901773,202582734.36246312,351905740.55619156,518550342.73146594,285261003.685855,396882778.41526365,472005100.1047912,451573867.79526556,354920247.47413063,455545180.1999933,180567722.85019207,292081120.50258416,257694905.00106648,216668044.67493945,221436393.10592178,256048066.14712855,247282023.84061846,448650445.265172,388819195.7163098,439711809.0044049,391355579.29147625,565467296.8105216,407670426.4838377,422697210.171217,343092594.453692,607853305.6847372,383311834.6367842
TF,1988096291.0489547,2299875506.641776,2497894103.823747,1362885186.0492978,3832522939.677018,1649390291.1182039,4041822370.1826897,1628222194.4759693,3042140657.228859,2709191653.5768566,7015069040.772719,3309871330.6075706,5621465462.490954,2142558732.0764856,2795757136.9878955,2374249501.396867,4608886544.084639,2198589636.1297646,4276332127.940652,2978907637.587294,2693833323.57225,738236395.1298031,6248398013.066342,2884135800.2431955,3116331587.9337306,1344528764.1718597,4390058692.491196,2923556930.8020353,4920120783.846144,1558977367.5875916,3526695586.5862775,2356611771.944009
TFG,26390871.10182615,40804291.00027851,34208203.89897692,59172739.90284308,27785015.1894752,90327193.95768844,42104947.43936512,54391283.84732584,40388608.302246764,129669251.9327246,41328978.71588342,84935164.79262824,56011271.65333605,60886118.53464058,9691150.238095423,21584535.5902691,15926361.419789577,59542566.284139715,16538608.632021114,46734454.92869243,20294845.378428124,35696738.61683116,35629146.552384675,68827926.69252747,15455665.00978956,65368310.74262932,14817631.189476555,62044085.35147152,46651789.418601625,42291081.97225016,33504063.283608645,63289824.36274281
TFRC,55238513.85543555,112815035.86481205,96287676.70500986,120024988.34272735,33230443.80490952,233116793.21139702,107888848.6595002,353310010.433733,53971094.961553246,483436943.70695007,44653740.69267681,305183214.3404378,83960152.65295951,107093004.06995454,16265962.731371514,117751794.74894375,20289009.05767794,118868154.40287319,28836626.717513956,216343590.1282968,10490150.29964864,99418959.70598716,36495360.980822206,1223125467.5121408,12834089.959541662,118137382.84243587,61245429.777019,679455527.6839062,96022206.41991112,767340662.410902,19696801.800526142,167012698.96636918
TGFB1I1,54677285.14183688,143778611.59836546,40646481.75443076,52208513.08574198,153580801.97265315,208537043.7353994,62434496.31536835,140234079.81516495,183501297.55612847,146249510.82487226,145811199.3932345,226254780.18470848,181594679.7490998,175767756.43576968,186242101.4546863,145361220.4963392,162729883.4433869,198008694.14170727,104839168.83569917,136901809.5626646,88792357.90644568,46888661.28623372,164340591.4502607,58610348.6636802,95845916.99873345,193161144.77814224,138568085.64767754,176408751.82707292,135912006.07259533,193044378.8241029,267759198.92231363,65091994.91118179
TGFBI,128121553.12198952,701295231.4552976,174915090.52286273,360214860.55754447,418449066.7641304,1333409353.5775397,193260113.3202929,665098345.0196154,466197183.9978906,766617139.0796932,449711681.95580757,483053153.84193385,329574663.3840766,384794789.3394737,641787976.1381367,734887552.8494041,331050793.1195453,1060655417.446757,310729683.9949969,395813639.2087181,292490323.376409,242852388.35349205,592452323.2567878,381938606.3587889,520437712.5636893,361972702.48676616,2262174265.957104,852716137.4818761,260560271.06099457,859480701.3041121,675578400.1543406,679087410.2594845
TGM2,260690362.8647393,358525061.8484292,226564952.69821674,91103845.80659896,190076295.19254512,285866699.94066566,274477415.51507914,126927778.86519255,255945119.4895704,105341128.77377135,190945167.409186,304159007.4831156,309931843.16440964,241179723.42055863,122282149.17636998,180595223.85984644,117585102.33573066,215913665.0720895,125982924.9037261,179818787.07889238,117149610.98901296,222438627.54722518,106570806.05901241,140916297.15545857,115400519.1233143,246920005.65505633,212432374.4002932,529562814.1329127,325922014.4342493,192955090.22281492,193926874.212891,345556644.19311047
TGOLN2,15789749.138592968,16667278.101755783,17024873.533363145,25850944.858683787,7713756.29587962,32588306.19625985,11683624.057156362,26226860.51536985,10750471.705387667,62901676.826717794,10223750.149381839,40304664.72333049,12428126.829531338,25808878.67808984,1485498.1630413646,8402397.64572314,3497545.0080988235,8140422.809878769,4416440.809287308,45026282.997779705,4694374.678400336,22745949.00052796,6304306.7605112465,66292423.090904996,3698404.6030593403,21297663.764327835,5916893.751039235,56489837.31960066,25222176.421309058,40714924.71943134,4529977.211799678,31198393.851266388
THBS1,4586407.740713311,32846047.84794335,2056003.8401993632,2165721.952265001,2637133.287650451,10708275.773158291,5050857.394625952,8830463.784080382,3531798.156957367,12340803.53426457,6444430.872226081,16268378.049908385,12553414.574757917,25557999.382745825,20158161.519895338,23596217.54795878,2174391.0865064496,18389141.6850234,7372502.606873292,17348803.537874583,5801727.754555738,4885578.938768525,7690306.171965151,7386383.818769992,5473093.220504202,8390254.94456646,7181561.109170842,8887644.173244791,9898851.671845471,15928724.16746417,7460878.59162085,20242243.060253292
THBS4,,,,,22196604.250611223,,,488160.0331383864,10104926.267508034,,,,559890.2667202296,,11195035.514257492,,15650133.008032298,1752712.4892071774,30757981.47887864,,,,10455859.430464566,,,,101162342.84037268,,2040559.593111775,2764073.452728312,2390749.1818337264,
THOP1,4581521.749108892,5344439.257435655,2657443.911011702,6506202.968028951,537981768.9038539,19176333.551311854,7562130.273430297,12955871.509146752,302563322.61084,27066528.504183203,551568281.51878,19956139.65516498,16658765.524962392,10147326.944616169,264275177.04363847,5907312.124653613,703180972.3498908,6145393.85887371,553123869.6069176,14621491.877843214,276925872.41505545,7989593.612733426,6929478.524254735,15637146.311129907,7391718.614244443,10311200.683423366,640435208.5530474,14048001.440519745,14219182.566041926,13941980.336569795,976699614.0647466,14748482.766272783
THRAP3,10715867.45173168,41625219.81973906,22633793.137222353,42055844.49203443,17812407.143411186,63806259.42946236,35318091.861678645,52615760.36089055,22098667.80460009,68334207.55930467,40494560.146167904,61257543.235921845,45245948.98854513,54829004.86018546,5895796.211766373,25811527.522138186,10652925.037570104,34767874.52878821,7078115.855628857,62977289.19690534,8931722.895334225,57041839.585235946,31492231.392352168,65828986.49082435,5767581.847179372,46913784.45197403,10963950.209133854,34664944.278045155,58050676.96270066,61366019.69246856,11152772.003430149,40983988.64813476
THUMPD1,803162.5035855011,2457649.812113094,1327822.4303654432,6472396.271050335,4449087.749907143,8645001.020920778,5304039.601755472,5091474.137521798,2806445.200855185,6511825.382162769,2263943.8884876957,2704500.5146143488,8776007.342838496,6380393.55489976,1652137.34401915,2483378.552214307,1647559.1488930662,7228303.783999227,1728211.29671225,6446529.882031947,1696806.2275786314,1722099.6561824267,4348461.477268298,7194955.012054389,1234742.473880106,4426805.795868829,946479.177844345,2717521.938353991,1674113.1204361978,3224317.1524204668,3486071.137812903,5982653.632189248
THY1,61266353.384850144,475999135.75676584,59531435.036445774,76597636.73829824,53093635.16553827,122754978.04275765,52005900.826537386,128842253.40453449,67166913.9948431,50841138.66016092,20905797.6537516,53149906.89581246,102882446.65316111,161443415.52070647,54271806.069859564,49148197.7926403,26044057.576200902,188313261.96453106,41032850.3203055,73508600.26318696,33013071.110655066,77882367.39786363,45518352.586331174,53417985.434502415,67895386.4205471,274876766.8435349,86396777.93645069,133209218.76037543,55734822.52201161,78139342.36156926,79901966.3101449,175938968.9620468
THYN1,10055806.324382937,3336071.5354689667,9672726.83686894,10774054.930422235,9749722.896260476,19045124.581154104,7328205.286995978,10081818.343857428,10708680.765700324,7023712.586361416,1366405.8427569824,11213292.318547966,12255655.802841308,10154461.997124074,1729219.2543470894,6576063.342410477,1592426.3330134775,8245111.852308887,7046720.289881172,11180179.2373923,1154984.602947371,9632345.029880166,9993726.031584604,9575747.84034373,2652878.622828564,12212345.760579178,2002222.7098988805,13482179.131705882,11822775.800392993,12203446.41607033,764532.6922015337,10147500.530453496
TIA1,5986477.7832527235,9100315.968519306,2790927.6532618273,6625343.432606289,5601818.23730983,30554049.13603218,12001848.921222866,21772663.033511326,12845586.942089623,26754084.540822763,11416684.019107096,14613491.649645016,3085590.265660714,15853904.324789261,4786708.561723199,10692656.031605706,5650230.018820375,15693263.18167825,3039429.6232240354,17195043.979619764,6601271.782769971,10027024.248011068,9341535.305162014,25187033.76003673,3446029.5879174843,7685800.291563306,10453374.645109277,24886781.329184163,8326262.5186091745,13043498.321726628,6659746.675994315,22849187.601482045
TIAL1,1795622.9464190288,18264127.77524089,9887149.564557392,13957719.479769018,2617421.030761249,27132459.70087529,16291220.7535692,13254820.117924996,28425374.907016605,34558556.94689304,31973953.505057372,38726791.05563467,16607260.71601628,12225711.245519884,16072669.417456236,2060712.1539930024,7992893.760868382,15683087.060298698,10247937.124117108,21010906.454890087,6379071.749851385,9713377.784813304,16757012.70900824,8918311.318558464,9453207.22198285,18572960.41435695,32422042.134643495,35109782.56633232,16735609.069246951,30342604.910174727,19097720.109276284,21424292.423388556
TIMM13,31703978.58742339,41359579.160487555,47170566.53434962,75602882.61399302,17973960.73458084,75949886.78852542,33944786.945383795,49237682.50335185,13007714.653096113,102262893.1288464,33103734.161320694,51750631.01430823,52469071.464634515,38313566.5625343,9637540.122648742,11342119.830706492,13087640.51207431,34629133.9817641,10339504.758267827,50882637.51392095,7711839.438022993,29491265.8283565,8395863.71700138,138237081.83738393,7427489.808968579,105274397.83809721,9607717.53326222,74563603.45851493,30733816.823286828,114919982.48808363,20245076.333954856,87887710.00331035
TIMM44,23922085.30881599,26848435.371491842,25467225.090441212,42176949.89450357,31777984.453461833,78942029.90259627,30097659.457646593,18915001.562061947,14863312.320952281,172914751.65220967,13858625.288083937,23007114.62734187,32234673.582661197,31024188.9096004,10879910.213587865,24732940.9639487,12504451.753059112,42686439.7210428,18795904.641700745,15412524.378109321,7062131.78028847,20469497.84587222,4921177.7390953535,18079582.238507275,7618537.063229066,40227427.43616315,11958367.450104965,26454228.641278688,13356546.484347703,55590733.26958612,19782807.723523702,44476903.37286167
TIMM50,18353116.554277755,15943793.82750237,40864027.091859125,27794474.488929067,31019219.515875615,17260082.7063184,10618399.797878807,16869792.918797527,27226064.233135626,81277045.35047437,25146990.374709867,72584375.5452364,29021795.161190845,18178675.00437382,12027176.86279623,6906311.707866596,5894582.284242437,29054301.35411073,8306586.915992661,14568877.414729577,17377654.526240792,10652944.087081917,12735954.140379936,103049136.3300892,6928872.139812863,37652431.62889628,11269921.142485132,63915731.6810744,30241671.791617017,92417341.55577327,9746616.803671436,32817434.51241914
TINAGL1,11668062.156912671,4921406.623814641,11399854.276376445,13005861.507677862,38715078.69803725,17516614.30908311,21011166.794534728,10354893.409027088,57504550.672636494,7836194.660920555,41306887.555233166,16845243.815652058,40859568.73410739,21576044.331353232,37733672.43351591,9204383.75192419,21578876.7906146,13900335.46677622,22668890.69903502,19698296.86694379,35947434.6922114,8728032.369042467,52057466.7854137,9026863.136027629,16975146.071147982,7509842.10622244,24367034.43553937,18478543.238752328,49445122.98378177,46552505.66241384,34994874.32562157,13599996.409520924
TJP2,1563263.6658307847,957181.8780289,2926282.9902455662,6410533.445204602,2119228.0063513294,5210338.060215711,1677528.9524619442,10515870.863995915,544060.9403048787,5729615.510185912,600640.5971196743,7518162.775464093,3626097.111394448,6659516.633508416,217033.5931795808,1897950.622053392,1506439.7587636877,4587995.393306065,1821912.749740097,8677187.333781064,913320.0687719962,3317225.6889192755,2379362.1485347985,12928384.311956992,820727.1314263975,1729955.0541523593,1165053.0011480688,8821990.505160408,1704422.4556361856,20214302.76396032,1296816.2597320064,8005584.106158866
TKFC,17111912.70712068,26835130.237106767,14235455.692106351,25185517.794385456,6284722.213032574,70494890.02489507,22513249.608735453,9359047.852611871,12083742.333568698,14607099.382688943,6446290.259548297,27478808.16629335,19742550.96725708,34266540.13575408,1838201.539938116,6810302.844741438,3379597.0748653794,5306472.979946426,3296039.5884191105,13312956.652124817,2104289.8926392472,24825614.16362027,16185514.704303492,81157233.68021321,7324962.376766194,25514520.35890829,8092839.973329072,31420699.341501653,15056687.626967698,55783147.6655411,6406630.854901006,10573561.540479105
