Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
KIF5C,25.49894367939258,24.689762304605487,25.256911667391694,25.9062060846298,25.60445325591252,27.211604064846746,25.48010052723689,26.185810427918955,25.790234147552564,26.27478937057603,24.881519945601866,26.68185980958961,26.286382761181745,26.54087504010473,24.456319737514868,25.43569697438092,25.243552071940723,25.305408399189865,24.598048495784944,26.449066850766418,24.42725986487697,25.13333562014718,25.230522938100318,26.15288167210288,24.271768586123766,26.272220210177096,25.96845253218635,26.63937587813826,25.956062965694038,26.83391774536968,25.204759344661497,26.23221173700222
KIF9,19.29743148409503,25.134961802594116,21.059109340010146,21.207943564283383,23.21341770140118,20.08673971015745,18.756400883746647,20.1209381221787,23.158368166539375,19.692343491122884,21.734187863766298,22.180394634431664,22.42978308101106,22.67581248156659,23.092029654634878,22.660108689917777,23.153473784584342,24.183697155599948,23.712253527080716,23.746533835032338,22.983229530505533,20.34082980163445,22.551021206155397,22.1669993920178,22.78713818871719,22.5967303657572,24.812835147219175,22.62399980427871,19.540775317511915,20.209347318073686,24.175582198957432,22.699310290061216
KLC1,21.771371390293822,23.445767473914184,22.663080791114503,23.33941753801792,23.4861948681827,23.00709277370177,22.75572765991139,22.856002974885048,23.11745592617783,23.87920382699939,23.46980464618298,23.021497544140395,23.291126890526115,22.850140003713545,23.144640754683913,22.54600351412071,23.255610691899154,23.570472948685016,21.74765078218151,23.610651075796206,21.894805434052603,22.023435240243437,22.673450419283345,21.582725853240706,22.771532326046664,23.112269152732626,22.955884447289257,23.39747636947065,22.498440679663236,23.95441317806973,23.143639402944064,22.92116292855201
KNG1,25.784853222960642,27.05301161847845,26.44171107328491,25.470479733224927,27.268890692935113,26.20692508669853,26.937704134704564,25.802456610231506,26.803638597552634,26.454691068760372,27.82553218660516,27.49257705340873,28.153271073352894,26.853454992986528,26.41066443913557,27.200622217691766,26.850856136849707,26.536715950232864,26.99666174150544,26.38222288588886,27.049553585016145,24.993016931735518,27.774019583813885,26.471087110215567,26.676408798901605,25.886949321179753,26.60212048547796,27.25555107708595,27.234103463026976,26.998935847264054,26.75873763176542,26.6542078643563
KPNA3,23.965646237658248,24.994626233178632,24.44190632198421,24.696336209916694,24.288165674583873,25.67575338931969,24.72600091993696,25.70065067465706,24.51061864851868,25.732880672973586,24.54761530380709,25.31622569308608,24.477751567188218,24.62350277605366,23.57152893846011,24.75954859311265,23.81784382305012,24.83526304136883,23.508476715968726,25.563752089171036,23.448854697326897,24.754396142354985,23.942160039307776,26.004215778973595,23.54616454287494,24.51129165115132,24.902274543885838,25.286935304735053,24.971160776633283,25.57053333580951,24.206449183186024,24.79831009386242
KPNB1,27.427429160579717,28.05191737426321,27.1866552932412,27.873031955020807,26.820113705590888,27.820902594419774,27.600613556073412,28.008810588960944,27.412814909144856,28.155880126616317,27.944068355708946,28.343222592489102,28.03078015003953,27.44398647920819,26.100777132556146,27.19351944315122,26.703925677860934,27.745980210665063,26.245623251570677,28.112230562540642,26.650179061885794,27.852941657464687,27.799768371712144,28.6065662134656,26.771262758904633,27.869902019675422,27.345544496267472,28.833633245625425,27.604902144804385,28.84705951200546,27.169155360740298,28.186783725373186
KRAS,23.004402771786467,20.215662270738743,20.792137612182973,20.10741384223212,24.127798541094098,20.707559489273955,23.580616296523804,21.365523323820582,24.162155010570707,24.691703682987335,25.433426771588678,25.26861956975566,23.387703829562675,22.82079725937489,23.986931927923195,20.770148553955494,24.122857514354678,23.208475961564147,23.83025870245684,23.49520980688891,23.467321494252722,21.785593535983274,24.243431195617855,24.963215647127765,19.1825996710943,22.994036140480592,23.826500293072687,24.97911714268505,25.11154281504839,24.24396792410881,24.27314693317609,21.682204116984465
KRT1,25.52980174303092,26.054121674508703,27.08443439744629,26.02515856460746,25.234944732955487,26.832573091498478,25.96898727944005,26.203520568728564,25.181863034820235,27.250393420836893,27.4436607942013,26.202338491318358,26.34772654425178,26.04238765420221,24.135278452627237,25.718063283299152,24.628687932146057,25.741411889513078,25.090918661102666,24.447077401250947,24.023296349858292,24.21619359465098,25.78740819798214,26.428412190516475,24.108415635925557,25.019926951784562,24.770994033414578,31.11626631704339,25.076571865181208,25.570309412318977,27.31414459814898,26.03175939356178
KRT10,24.43123979052586,24.200473698896417,25.37122553310229,24.409991060317786,24.185379756157975,26.153999651799893,24.227801089619874,24.947238488419522,24.58039384554398,26.681475999658367,26.094692208976856,24.684832881296696,25.178827907862082,24.690728290903323,24.04161855551955,24.268714187719457,21.64994486402808,24.22190551073326,24.826420204457094,23.979265999070705,23.512301297638963,24.44486476535862,24.99733841460267,25.007905296031034,21.946702192816065,23.735189588078306,24.22604993335962,30.439106596815407,26.03613028303145,24.09118690224992,24.53118672168905,25.489800125605807
KRT13,29.458096715801524,26.414723422275827,29.144356821124966,28.242672942427635,29.07608435318731,29.008002900957916,28.56661668252829,27.959382903779126,28.21651829126161,28.896489129572124,28.710120134445912,29.505007749965078,28.518263936877663,28.132959398296446,25.836798132866267,26.66246038143026,27.705538354740142,27.378230000783947,27.923685754854777,29.738281442091267,26.85777037085098,29.314937525135793,28.029545816183532,27.17505030102002,25.312028734203043,28.067481411911793,26.876678907618622,29.306548251247566,27.810249812550925,29.007482079657265,28.567249758972586,29.37755508438396
KRT14,29.662073829201255,26.97916424873171,29.641258887488675,29.311303667754306,29.15221732876428,29.953892433964224,29.51172387841929,28.744092598262714,28.87133675975459,29.328023254150665,29.111540620918753,29.87503466327051,29.06964832502031,28.68407985421934,25.918933959335536,27.238368641208076,28.236536147667923,27.91624429465794,28.42216321061835,30.023856856488862,26.363207578053387,29.75390373605704,27.9162280633306,28.576014015351625,26.02733883736086,28.96905416269337,28.00502964889686,30.035271105420524,28.611869934832814,29.348133750937716,27.92934680786387,30.09542640506702
KRT15,21.888707914806577,23.60964543908138,21.68904848434682,22.309866361550245,23.813083309263327,27.37122720926763,25.655245135732038,26.173418624097657,22.038465147819426,23.18342050736359,21.281458307761305,22.378738756624713,26.73965030136594,26.214678722219688,20.281286668240742,25.05324581291874,23.51204571912055,24.550350023422308,21.472380456949367,22.993085623345966,23.787208568938805,24.347797912238878,21.676362726145072,22.226518596678492,21.590628650939266,21.997728320651568,21.297284853195492,22.96732273601793,22.34748690067963,22.477494275776657,24.38392737892074,23.787553193188845
KRT18,31.06795767560055,29.736624792456315,31.827063236257196,32.4100591695241,30.693295885648986,33.42289776352804,31.538048686620744,32.03269544913827,31.103752057412933,33.468850694720025,31.02759304291975,33.13004179585066,30.951685906635145,31.158152064789743,27.84799198286597,31.320823984107506,29.76142203075771,31.366532579699978,30.263740968530012,32.83522126936249,29.188681949402262,33.05096656734196,29.773258294103602,33.647010769408965,27.96786487661823,31.992553054667898,29.307931419635768,33.171361512334556,31.21643900149616,33.96057008617205,30.218999004642644,32.493824342587736
KRT19,32.69152032074766,30.10577718245395,32.79333698571873,31.915043114878518,31.771818580000172,32.92481910647714,32.29832617474487,32.22640199667235,32.310806339292924,32.322712820254424,31.993494399736665,32.77420162993845,31.953914447321647,32.20436506248141,28.30665610746569,30.44883154092977,31.14396946167357,31.399585686880343,31.19831573282929,33.30994976896519,29.919251165970355,32.597181618410914,31.11354327801799,31.4621147742249,28.779170331076894,31.845906876663143,30.7434438402147,32.82831605019025,31.54387226403367,32.59043979372318,31.529466139503615,33.03264546186865
KRT2,19.6103274553443,19.639239976008035,20.900749906650685,20.24202442747785,18.049884187620684,18.89000024420859,21.63440337109259,20.412002098896604,22.330907364026867,23.462184053830704,22.98549724792959,19.740671806544658,21.325070268733192,19.534794482383223,18.119558734811818,22.136468143991422,17.675196124799548,20.46738427972623,21.634865180035135,18.385871421863655,19.266974066437424,20.848854195163177,21.60290695350417,23.378236936452453,18.670789163041878,20.517600411570573,19.030901486313812,27.76757071174299,21.136141293691544,22.99843255831445,21.287838898944056,21.824335729695022
KRT20,29.754720818357843,27.320058984798145,30.54774428607449,30.234672189611643,29.536317994288897,30.67376495094284,30.917791056083917,27.623371778609375,30.02313581969459,31.485413184622026,30.461818190304825,30.66143097879954,29.760973901046448,29.494748487663248,27.430392958647378,26.00661626681453,28.669236307253506,28.198329402449104,29.080896491319244,29.686638461642072,28.787885699382198,29.6477227011164,29.8851472975879,30.55196515012685,26.819235202687853,29.478546873417017,28.891044017009623,30.182290394424783,30.452428091637938,30.022143829672036,29.04214259088913,30.210015970034252
KRT6A,28.691299937481936,25.934911913146948,29.441931897488214,29.44603210129098,27.70606300603433,29.41108297156327,28.533120858442402,27.67001879373391,29.408670236110712,29.936855601106213,29.164805223110516,30.434632966432215,28.36338252342861,27.9766597758757,25.843621986112094,26.639690410277076,27.603535111083247,27.146272457899293,26.587210820343586,29.812437888624796,26.01267653733374,29.96635443439261,28.003552783149754,30.21849524116264,26.07159546273776,28.983491619905145,28.38623052265779,30.65681164979958,28.892777334018557,30.75158578938109,27.312651969261307,30.02525645155098
KRT75,27.302650254843858,25.63060782420685,27.895074343691697,25.90836132527656,27.049547965673305,29.67347513289182,27.160617037588526,27.766948635667063,27.46925289349026,29.72571807790189,27.604699420928792,25.89749479520061,27.160768929219156,28.019280361244366,24.634758760117528,27.69219806912228,25.46732421294841,26.830682167238017,26.24875634339784,28.574980865149673,25.286486478346323,28.724517747745423,27.140748930685106,28.904889476134418,23.09735758956583,25.473220175886443,23.17967433792925,28.677299134004066,22.48438051382885,28.336809489874653,26.355587862431385,26.986014428171714
KRT79,30.06170454557961,28.02880722435019,29.713984355267904,29.595971581196288,28.99257394211472,30.71244181782819,29.81391403011335,29.22882661811367,29.965040071307364,31.179176854486567,30.477631218046948,30.592344717921893,29.071780740111414,29.986195459336738,26.69863568145352,28.38636488632889,28.27725534970521,28.683432585027504,28.744810785637323,30.68728851956695,27.41432576076767,30.100259621770302,28.774268896252778,31.313108377152062,25.73955031572815,29.821779527096606,27.853689241417353,31.22313512891347,29.045646051925566,31.368071839696075,28.038041702107396,30.563582807893447
KRT8,32.734205845958215,30.94442787144473,33.29473460220899,33.08857514609068,32.444040205952504,34.17466807905,33.00648559353022,33.09507801327546,32.60754315406373,33.885634296411354,32.72035364611128,33.92128463082585,33.02547186721696,32.584862495925975,29.696399459395348,31.87115289692678,31.529985791147993,32.27690398269112,31.966682731910385,33.806111839156735,30.699639837878905,33.73183857520683,31.69763291055564,34.09406619650063,29.399121377110205,32.64128627752445,31.23595888888181,33.98096953635544,32.46472080033935,34.327551372883825,31.896844195636533,33.62494663655663
KRT86,26.669919627097464,27.182467313877975,26.47876331162843,25.83527674590788,22.120973720805665,26.128700028832625,21.047332850975625,26.888273952334803,18.449839495716166,22.743944381475526,22.758364826714775,22.06980158131921,21.194118226581875,26.60452555914184,17.272163675397042,27.091187200430895,18.23052317803867,18.0753216346429,21.389279988432463,20.15153257806053,21.394495648354862,26.417028310776864,22.02031258570845,26.50943843044379,23.89536917243166,27.03070003080586,17.654656534572684,18.62072945087856,22.709829685204472,23.01917063264494,22.094292725409357,23.719903787635257
KRT9,27.978856460512457,27.614325445553213,28.19458471280873,26.364731837827424,27.814646709506857,26.638773950974247,28.314030797728496,25.81459796007498,27.774568259849357,26.035547541238998,28.00801448735365,27.78034854536985,29.10433436031934,27.70655606783397,28.028745720318934,26.86994844864352,25.949101177018132,27.93797094367917,27.82125431712076,25.877090472398347,28.30257462117197,26.682226392111705,28.423299816891912,27.710074251981027,28.999923226245535,27.622781551346698,28.19515218647937,28.792433896110808,28.493441490359565,25.889994796104247,27.918600741775567,27.79484217448319
KTN1,21.39317396742209,22.842738066021163,22.151007383027054,23.071860769896627,23.202506771350524,23.17969320197999,23.05185719401669,22.8318580733529,22.246985319562036,23.753083455410703,22.79136019194107,22.572997439755298,23.65530413475464,22.913649443712448,21.817530962176246,22.4719125531255,22.463186084328782,22.70942748590796,22.36036606888217,23.65799409673562,21.290458573010266,22.41249464937078,22.30974446778723,21.82658480836916,21.56795527877267,23.07743190669115,20.737911227827478,22.93555816714524,21.900634140397976,23.782758400931304,22.471838132885743,23.413437398847506
L1CAM,25.129486964782288,25.650229010782137,25.555054183850213,26.083055579755044,25.547118150675328,26.531242074405732,24.948521599813887,26.855332010965647,24.98224873089205,26.769628320468104,25.204439616885523,26.607355037679373,25.867214141450486,25.677155588578724,24.328724716640327,25.340838374287646,24.789511348889068,26.222537425777663,24.407547807757783,25.429315032163696,24.93623004189783,26.404650593252136,25.004655444706266,27.3326991942645,23.118174151402222,26.382460381794292,25.196780077175585,27.06668671700599,25.491386498501885,26.702113649112693,25.49301055131498,26.612600932953214
LAD1,22.610083270755187,22.846101039997702,23.911871110758202,24.05606388246675,22.64779234040264,25.277331047330684,23.514203940479284,24.52692817129351,28.43430350829624,26.21574409984905,28.553166691360175,26.530618600451838,23.852217263676838,23.79669029768077,20.617454474651076,23.575971810302676,22.253675342101598,23.65212937814752,22.194657724676397,24.1171719598103,22.80685099421794,24.17116139345546,28.573022382962872,26.75427996512747,21.157635419643647,23.71746418015957,29.652452575755202,28.00273553092056,28.24339221446094,25.25823919495999,21.982507400990762,24.135811278653645
LAMA4,27.15385137665375,26.831387682890966,27.255261513563546,25.06159169976485,26.865765451952857,27.229818345184498,25.763690656017573,27.508226710693414,27.895645788302314,28.01946038572723,27.925533590773664,27.702177677083224,26.505575016548086,27.121957449913822,27.221293397712415,25.579559111521657,27.03913280692369,26.230049049978952,27.421337186106086,28.81040775402633,27.347941912784414,25.980363578674712,28.14433453045885,28.11386480541372,26.979853135209595,27.669494990622198,27.79794256786676,27.15986292795144,27.999054558885202,28.101303049146185,27.43309440671948,28.17921068224352
LAMA5,26.752824878566692,23.99204440004139,26.433188324420488,25.36325080148266,26.213457689052866,26.151509401911202,26.652222544598633,23.016688540109715,27.38649439718574,27.377183311313193,28.265552930386892,26.420973149941844,27.010811908097832,26.581118657636576,25.881230477245914,24.1565138554062,24.27620347548594,24.20730369815528,25.190778327293256,26.247478251152494,25.56894366552346,25.80265227947856,27.020433814022343,29.28757401072211,26.129759632902,24.71873747584509,26.829351209064495,26.388362381484633,26.132354347958472,26.457244742144127,26.25257825502648,26.71943369418178
LAMB1,24.029351550139737,24.98957808179118,24.20131119302343,24.07977761110927,24.521979340006606,24.68308138429168,24.342583236017944,24.272814338466073,25.592037899429283,25.46442203824272,25.724419215392768,25.341617288630623,24.662245546751873,25.175379039690032,25.14184998561891,23.85153784512389,24.98868858100099,24.712424465890305,23.805390799452592,23.9220126274978,23.928068365532333,21.527777974295212,25.73900031717457,24.80580466086092,25.140465707470618,24.962361414849717,25.75948729363819,25.61954547837933,25.40046140086096,25.217565701575847,25.34834751994314,25.258580251725814
LAMB2,28.092989480189672,27.965611769440727,27.56958939528261,28.154009905589113,28.82859231800797,27.829471657622385,29.263205529509907,27.28560806556665,29.558967258191657,28.74996546288621,29.91240760413571,29.32117151982773,29.04608249797006,27.867607688531717,29.061635098843137,27.821650448379174,29.538684443969093,28.307689474808484,28.813153039444042,29.092145774084493,29.53484024888118,27.794580728604686,29.763083905694835,29.500511928320858,28.351422976240006,27.994099027523337,29.840834174570972,29.410343301550082,29.8758975465802,29.06473734178649,29.865349052345206,28.442884171087215
LAMC1,26.95582923775688,27.77144129574217,26.94787374879722,26.53654940721033,28.424375901155454,27.635768282681664,26.880900847531297,26.597039236646772,28.823189329999963,27.028295475515154,28.772273119072352,27.083115213730544,27.965359173974914,27.601948889920855,28.364521946904457,27.161440030538827,28.013800542857094,28.240906820511007,28.119569061531067,27.348530436975043,28.57963917337078,25.897992892198086,29.17919887079286,26.69425523571293,28.641084915075602,26.80761215054727,29.09031135665344,27.841375787890957,28.706832134488305,26.487420156427238,28.720284036792734,27.352582943900327
LAMP1,26.7840600220188,26.717038885735967,26.078839146413618,26.67733914245252,25.75599355587415,28.440607928116574,27.353118234672092,27.610423698511365,24.320962030933636,26.577031839800476,24.960182551386513,25.687957287899067,26.787062705076426,27.05785803128113,25.28408873527168,26.153381853494576,25.50200756779048,26.87104603551891,25.230899888812854,26.932328141695937,25.493994634046267,26.58806316861474,26.38485050603058,27.833548334488704,24.945640875577656,27.241428352236486,24.312733783359125,26.779728197640928,25.462116257637486,26.10632809876465,25.728388596745585,27.110790596834065
LAMTOR1,23.434921026235077,23.1138196615298,21.89125461102933,23.445100784893523,22.789848542157035,23.505492900455057,19.014591175096363,23.46330554864443,19.545598453007443,24.12842766319704,21.285152200809225,24.063456419039543,17.9941593897927,23.98238204640995,22.385665296209513,21.86691790951752,21.45642350120418,23.174042777590778,21.19213935482173,23.546428478187405,18.199401611227973,22.901311240269052,19.655888956252237,25.11475542494509,21.770974531881837,24.0587895474401,23.02694458079682,24.290227236224766,23.161799678366314,24.88754322665064,23.075379260154413,24.224381014163097
LANCL1,24.054340657177363,23.00286618407742,20.449970850908883,18.448039702716358,24.626359823070285,22.656234424456972,23.926931738246765,24.11224909402331,25.805564251888086,22.649733065117555,25.248213356863978,24.620577981741512,23.93071650987626,23.950787763680975,24.153041472068015,23.10673447672374,24.503746958229446,23.653693837244315,23.525963654583396,24.16205365761996,24.87707371231905,23.55589855119416,25.275306863878686,23.353689448559198,24.958125793265555,23.72337542455056,24.33542072065338,24.212670124349028,22.495624908100883,24.54371691578183,25.2023181179714,24.598832374633968
LAP3,28.00692851573577,29.23569975569794,28.525920998375522,28.604069858180992,27.940656593140567,28.780890293032023,28.44837006487004,28.354832180208497,28.140233881109452,29.792715132551137,28.54744343484279,29.816718059463298,29.106265605546657,29.244186704076412,27.466664276615095,28.874011566517332,27.43167678871736,29.108053450355143,27.37350464854069,28.89427216489555,27.685544559344088,29.860840373111934,28.05027975056245,30.028350525733476,27.388018261314162,30.07837871468078,28.66110360464122,29.533546221584903,28.638282222959763,29.483829852330913,27.923868482625746,28.881223870685297
LARS1,24.60850863449978,24.95506942612034,24.62197309586939,25.41497936234892,24.97420422372304,26.015622260209312,24.66372142812535,25.67329828733203,25.472678041378316,26.68047808830612,25.49855428374798,25.98247282148434,25.389214530876774,24.766301868086423,24.061550010530905,24.32155435653915,24.29981830361207,24.678307943969397,24.016367714695566,25.786172444061275,23.58985817831082,24.61649136019702,24.613277505582865,26.596468765082907,23.786515858642414,25.12553698215421,24.64479996349501,26.048963568191276,25.052061778257308,26.186839570898083,24.383464688734055,25.90135285830379
LASP1,28.28357099627517,28.978920395400237,27.993897648413327,28.768188174315043,27.992302865215358,29.580785370416205,27.926947438703078,28.496763925314376,28.58177466891967,29.01717923786895,28.509524015164185,29.248672401918306,27.804288860321186,29.06214340070206,27.058857263410665,27.634094547680476,27.54985686017227,28.94801903885327,27.206916839692514,28.656252033536845,27.333891078895952,28.410309423967984,28.22595368322885,29.957005699020204,27.45955960474818,29.240168284610615,28.283723707313662,29.940873221729962,29.022616059908728,29.79948737641662,27.652287190003527,29.11160658695342
LBP,21.310223488589454,22.42263897631121,22.287800394274985,21.7631719727825,22.783883432786652,22.37011386147618,22.61348674250734,22.544945764918175,23.424667805234726,22.962103655949324,23.233759709928563,22.76786708499239,23.983899887048103,22.978138672955627,23.269891411808743,22.999204776035537,21.38059607122948,22.336137353624324,21.862917154830775,22.91752202275318,23.40720738150373,20.37248870626194,23.77237537774822,23.421132809985906,20.867056476721533,22.159674579356782,23.187906893771064,22.799333512186124,21.93813767075144,21.729620935505796,21.77020181437801,23.14532810566935
LCLAT1,23.642858423395033,24.173393519149126,24.592553134427753,24.289112411039486,24.703113046555536,25.245114952578383,24.389018817209546,25.175030593990584,24.790779242979085,26.00342357798708,25.560504005812895,25.318667813674722,24.425655927425577,23.91329891200307,21.766759842980804,22.708869363948384,22.355606683840616,24.389548552992895,21.969290091376067,25.025486817377363,21.98699449055021,24.726340606807902,23.62680492634428,25.213056928538233,22.693579510859763,24.739134768153182,24.524075375692167,26.234217690668956,24.27433261402768,25.947234803974887,22.54975784136607,24.773632080485537
LCN2,22.4605587748241,25.902170072729323,22.88130370233959,25.463405853278793,22.509364575290025,24.66412820690872,22.777529480158684,27.846076505926433,24.464975857880074,29.40791976119813,22.846532793885892,28.733799385645426,24.721972648127974,28.385607759600855,23.8261893717124,28.677219945947922,23.336387861739063,24.6009574741859,21.826035874517103,27.57820459460947,22.039575488255597,29.791203376069344,26.00034830927765,29.44750128840181,23.834825444704066,26.495050179596625,21.614001609845072,26.79740913620677,23.44483940679983,27.52445161267043,23.394556947017787,25.705630511566568
LCP1,28.739223814619244,29.310872401048876,27.812580047690222,27.81129321513921,27.745404236000045,28.630533197599775,28.613409292937593,28.151862644063375,28.151398599514092,28.85359249754744,28.312431362884027,28.72310502232182,30.13977940938241,28.72391520629605,26.87413139341694,29.07782913077945,27.27824609112578,28.280821878306806,26.592350430340023,29.073121139893736,27.025266734483235,29.213693152527206,28.10200227424114,28.301765543766308,27.206370233767718,29.152604938684195,27.88288243108225,29.59376952942866,28.25880426233559,29.109720952493745,27.693552912002055,28.69168246735271
LDHA,30.03863217010257,30.882867605265815,29.67312866356256,30.532706082423832,30.140276857491966,31.300361111521426,29.95494064600891,30.48212197383833,30.248927670343676,31.926591575384567,30.07253141399924,31.006290508416978,30.341428664490863,30.067644639893707,29.626196377299813,30.090965610757788,29.599482624249482,30.73071091926853,29.546281504102758,31.257686870949343,29.622784066826092,30.386797437136003,30.449738917496294,32.1950569715475,29.445505268371914,31.03202908894952,30.900034242598213,32.005676267831966,30.49874490925975,31.924496024027853,30.32626367434423,31.137674722715555
LDHB,28.491404672247764,29.188909829148294,28.693871028965347,28.67218496584728,29.788704808398936,30.47279742762306,28.892547836845782,29.366711086128255,29.79275707695487,30.652691757038326,29.207765022430593,29.291479335004123,29.10587482882094,28.607590554350658,28.79328148282264,28.925400342950713,29.042127269503393,29.057684934902575,28.688959822408886,28.380679541880742,28.862166645100977,28.992454720430576,28.838301477417755,29.93080174937751,29.147479948151396,29.203710978570925,28.98064689627351,29.946802654411997,29.048475933116833,29.78723291334578,29.475134204736943,29.773518801690336
LETM1,25.778209359232527,25.152206604629683,25.840335767870883,26.325015081463206,25.136773103550322,26.514210604615183,26.28583342223663,26.17135287764948,25.769340227628515,27.351558104059865,25.954696940381616,26.47297705902309,26.71530380526876,26.425479825691596,24.228323067453392,25.454832560723784,25.103559532286734,25.888836834502257,24.85329371654349,26.066719718526898,24.931103574320485,25.69795519274607,24.791137961184706,27.496739224309863,23.239129106355133,25.922605953361604,24.962133252493054,26.082820148658584,26.440827875796273,27.65554637253175,24.638239205569096,26.51647036757188
LGALS1,29.203602011958242,30.80434896207132,29.00900890135623,29.072801322699473,30.033101697021092,28.915264451314552,28.390402797230287,27.729446150376845,30.678538416561604,29.49636968263855,29.944170101993354,29.041279810956794,29.567331838185247,28.56072727445037,30.16512553326462,27.785646990284327,29.87282766972308,29.685624939494524,28.659033585137657,29.564600033278506,29.159186464863122,27.645505173002558,29.989918549280468,28.345882542475756,30.165164814176197,29.83041459215208,30.40922217970904,30.29615308541669,29.93500434315792,28.739553910104927,30.763550728089758,28.82288949341372
LGALS3,29.16728411881614,27.558710167300315,30.16695695401246,29.389508153866135,29.203664829639226,30.00067356321622,29.42326780508759,26.701693089708204,29.224075237865872,30.837985720319182,29.383074730665875,29.4362478804298,28.747766439381678,29.174712794291363,26.58838880224494,24.91840098308279,27.752778694506937,27.742221797489698,27.49648330333814,29.39012076400621,26.544113186402345,28.008008303648914,28.185608822877146,29.21602357043285,26.74545839189471,28.547348406028096,29.302110625594352,29.713291292637653,29.707109232790653,30.41478349977723,28.576198914595736,29.776415204759832
LGALS3BP,26.219760481777335,26.54013456695487,26.539533288678154,26.702944974254088,26.80203584213043,27.59339873860766,27.280736132480193,27.550549749497236,25.807110616781404,29.66955660415633,26.425442945591367,28.085476501975574,27.267489654903216,26.438115323472523,24.765386014530655,27.261921402346477,25.00458749213071,26.486108908167786,26.039886212278194,27.66637977121321,25.41340397751534,29.128914759081457,25.92195209813101,27.855719042078643,25.467145563259564,27.379596149998502,26.14411329755421,27.937663921125942,27.123118494118405,28.768157264522024,25.1965745690397,27.70439070902435
LGALS4,31.49320746639104,29.1041511294571,31.46955891482671,31.325896270137015,30.801532971218855,30.649105200003106,31.173095453326283,28.6701143650851,30.42978336831921,32.15299820354297,31.22611849952881,31.422103456949923,31.261165799102955,30.95790470296763,27.99693199338975,27.056097779296753,30.219742060587084,28.30512746161332,29.629384114375245,31.322097596035086,29.807165951538945,29.322594777456043,30.13388267380741,30.09189689573786,27.79226556675167,30.111096258779558,29.206570108185506,30.208758703221267,30.89132995940734,31.413668678002363,29.787405059619235,31.22368789446641
LGALS9,22.934008242868206,21.909005916402318,23.57656818818053,23.288463275287548,22.91057179781309,24.25428324396259,24.482143169444072,23.000838367782233,21.814893346786544,25.076292969194785,22.805933429189427,24.956376360863935,23.562605330005187,23.96520528602877,21.019241338076164,22.287548181068328,21.619535609565038,22.96866563003839,21.71054626407445,24.00339246184235,22.151025579650955,22.10524006900064,21.627041284132268,24.98859240971492,16.68826406747985,23.33618122663336,20.666003870212794,25.16727769158107,23.071559097243576,25.04006387730018,22.056446466741427,24.271123148211387
LIMA1,27.697511836031335,26.885882151321113,27.884343562300156,27.99549448914882,27.49769860742726,28.180721275834255,27.9206886271384,27.246362822155344,26.65904421868763,28.685745203920614,27.03640772994214,28.154439493824086,28.076611374865717,27.887564954740192,24.978363101095198,26.862288031230232,26.232350634987874,26.76671803733692,26.0463367781014,28.23482338844698,25.82444001855524,27.07690723265083,26.67988189488321,28.511938472038675,25.107002873185778,27.29330043899871,26.292229034721046,28.160314798708566,27.35095898274076,28.484981788714368,26.911009888992165,28.129599918242207
LIMS1,24.557102193449015,26.115624936544773,24.280298666095288,24.803771166757908,26.03610893321413,24.98992736654378,23.93035176266456,24.18969999632201,25.840915754624664,20.62989601950411,25.13986723709606,24.922600106019168,25.07388959773899,24.48812944282589,25.637756924829045,24.362685436993893,25.68318592600702,25.729347206762096,25.533526181219152,25.355683456869667,24.887220318460116,25.005394070772866,26.39351801691119,19.216904852374036,26.027815027437413,25.29316686529047,27.069702369949546,21.89071654407114,24.581951917998026,21.71321401741389,26.036519652185987,25.22923317881115
LIN7A,23.3364789239826,23.58744239010718,21.16001724939826,22.636476450214662,23.861464885435325,24.462414067143197,24.280743304834086,24.06541956766448,23.912083151458145,25.584329726977685,25.006711555028158,25.230922003054612,24.888769268566165,24.670265433241727,22.19651323552397,22.647927665374677,22.40777422316183,23.916756864032227,21.816644865938212,24.17225263242305,22.32973469665761,23.025318289832246,22.57171113591388,27.08346509721406,21.692780482751992,23.343838839859117,24.415610199134232,25.977877567173277,25.410226831580356,26.01651404302786,23.367847985094528,25.191716153807338
LLGL2,22.899195937343205,20.913164570273423,22.0793018478728,22.969601799692764,22.290397097542122,22.973987959039846,23.187083779416422,21.51219833785321,22.481567819545358,23.88026501274897,23.363261265441103,23.208681789189555,22.922621574949908,22.86878797077997,21.327746381134784,21.761823797519753,22.541912645438384,21.933035803788144,22.446264144984138,22.969896823483122,22.536527877541758,21.832794040685766,22.91717997507204,22.23381269369529,20.883997178705094,23.2502532197316,22.023840477496165,21.890821211316634,22.902244578354132,24.613259555438216,21.415234469557486,23.20999135592033
