Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
MDH1,28.714232248825184,28.359964091030164,-0.3542681577950191,-1.6435716431473975,0.11197136522297714,0.9508930265767338,NS
MDH2,29.8826620609847,31.148951448880403,1.2662893878957036,4.629734184186496,6.851295807247605e-05,4.1642272812498495,Up
ME2,24.779389781357438,25.499920169349913,0.7205303879924756,2.526485301277389,0.017057474414141623,1.7680852714802966,NS
MECP2,23.388649355130124,22.89033387184793,-0.49831548328219455,-1.218111456360816,0.23272337209051072,0.6331599989211412,NS
MESD,23.969006169844807,25.517310040902714,1.5483038710579073,3.95805375423438,0.0005084582688307166,3.293744685534277,Up
MFAP2,22.8775178953954,22.53778184182575,-0.33973605356964853,-0.7890355963949546,0.4366052615971964,0.3599110348457083,NS
MFAP4,24.601079458415683,22.818057671267237,-1.7830217871484457,-3.9493512348338267,0.0004842909023035002,3.3148936893604386,Down
MGLL,21.562594639650715,21.996999381305372,0.4344047416546566,0.888913462754836,0.38131884360211,0.4187117327011359,NS
MGST1,23.261476521108364,24.02410252547311,0.7626260043647477,1.8940740163767134,0.06789298527853813,1.168175094824032,NS
MGST2,23.64926456357161,24.98769090151705,1.3384263379454389,3.009090115726791,0.005433394430852427,2.264928766726831,Up
MGST3,25.585018198102368,25.62405659350563,0.03903839540326359,0.14879228314608822,0.8828308227783055,0.05412251247362124,NS
MICAL2,19.322716059317536,20.07604931090986,0.7533332515923234,1.2135069904232794,0.2354176937227656,0.6281608991927407,NS
MIF,24.361969826953665,25.477450843711843,1.115481016758178,2.007703653243576,0.053955707031054415,1.2679626121300962,NS
MISP,23.26438469577669,25.258739510142643,1.994354814365952,3.6479278542365146,0.0012691111454479125,2.8965003418603925,Up
MIX23,21.88826011495994,23.394524305845348,1.5062641908854069,4.146490606499613,0.000318947785349729,3.4962804090762463,Up
MLEC,26.064059649408094,27.79832994451982,1.7342702951117275,5.677309525202975,5.725854091331893e-06,5.2421597230515475,Up
MMAB,26.402618155995057,27.104411274709847,0.7017931187147894,2.9597009183729157,0.006125190123334446,2.212880426435502,NS
MMP9,20.227980460575832,22.39842177829501,2.1704413177191775,3.8696132087936737,0.0008292807736141004,3.0812984033625193,Up
MMRN1,22.946005429661664,24.82356559747386,1.8775601678121951,5.831696631671459,5.969776773422982e-06,5.224041908047035,Up
MMUT,22.12770505011869,23.13139455548029,1.0036895053616028,2.6133873176726627,0.014626520241547937,1.834858983488323,Up
MOB1B,23.944898988474815,24.905306869782446,0.9604078813076313,3.342464504710892,0.0026138567538869116,2.582718216564617,NS
MOGS,21.43040363235344,22.608239154533166,1.177835522179727,4.674771001162043,6.297127593805694e-05,4.200857506836997,Up
MOXD1,24.956960398711065,24.69964393784494,-0.25731646086612514,-0.8291239524476238,0.41394052118973645,0.38306205785214553,NS
MPC2,22.239067136797065,22.650552989643842,0.4114858528467771,1.2052168839159847,0.23923404555608452,0.6211770155490005,NS
MPHOSPH8,23.685737075136398,21.93689416161315,-1.748842913523248,-1.8520902013043836,0.07479535443094612,1.1261253754999687,NS
MPI,22.263368988422233,22.23974403256465,-0.023624955857581398,-0.13255510820980348,0.8954653730854352,0.04795120330314181,NS
MPO,25.586458760146655,27.875118230344125,2.2886594701974694,4.331230196164227,0.000242984868125847,3.61442077123324,Up
MPST,24.474170717352784,25.25325348278639,0.779082765433607,2.962696621550765,0.0059257891747621725,2.2272538037277463,NS
MROH1,19.09337312805085,20.081595483891224,0.9882223558403744,2.7053709847774208,0.011310351548582143,1.9465238961146343,NS
MRPL11,21.47297932893518,23.710027718795477,2.2370483898602984,3.4551204287236437,0.0026607388710710375,2.574997745673223,Up
MRPL12,24.970237557659765,26.433970672839187,1.4637331151794228,4.42676998330538,0.0001679088013488789,3.7749265386620103,Up
MRPL13,23.72529579634489,25.437094771161174,1.7117989748162827,1.7112600674708425,0.09751508973476322,1.0109281752607366,NS
MRPL14,22.233313649693713,23.952105208802234,1.7187915591085208,3.923302397078831,0.0005490359376872542,3.2603992274470803,Up
MRPL18,26.316532676319472,23.6501945995145,-2.6663380768049727,-6.249718804430429,9.96704667158986e-06,5.001433508111439,Down
MRPL23,20.260186946363234,22.55237022804653,2.2921832816832968,3.116773159945796,0.004017652275422041,2.3960276537999023,Up
MRPL37,21.32021261809364,22.261833240017808,0.9416206219241658,3.136430232009668,0.0038690025777723663,2.412400980924415,NS
MRPL44,23.133590320408004,24.20297117576837,1.0693808553603645,0.9045706126712352,0.37295821153961356,0.4283398264069907,NS
MRPL47,21.311501137415128,22.91653085830535,1.6050297208902222,3.6135803900252395,0.0010938440004951415,2.961044610868221,Up
MRPS17,20.17479260699688,22.91991130102827,2.7451186940313903,6.258119307277341,7.359696299693689e-07,6.133140106598439,Up
MRPS23,21.78423014113526,23.358630324421913,1.5744001832866523,5.420358711046553,8.821860586426842e-06,5.054439809743276,Up
MRPS25,19.811151487568935,21.73083668825545,1.9196852006865157,2.268462362687036,0.031489610752763846,1.5018327077017084,Up
MRPS27,26.21296891828485,26.977071606041637,0.764102687756786,2.9734021224527876,0.006062247132927221,2.2173663632044756,NS
MRPS31,22.655627172879008,24.343557741511333,1.687930568632325,1.9118036205705693,0.06558295702853577,1.183209005595538,NS
MRPS33,20.192052509385768,21.73721604367138,1.5451635342856136,1.8783948989227137,0.07197899756168334,1.1427942059807028,NS
MRPS35,19.997362524099373,21.94009367464834,1.942731150548969,3.1470693656851974,0.0037282413598151297,2.4284959799439094,Up
MSN,28.721232236076002,28.783310225787176,0.06207798971117384,0.29429064047719483,0.7705781676642458,0.1131832997575663,NS
MT-CO2,25.91928012503792,26.72473567068976,0.8054555456518422,1.858066660501305,0.0732925866986945,1.134939950579443,NS
MT-CO3,26.76432675548692,26.637861601110583,-0.1264651543763371,-0.3488852029182768,0.729692705920344,0.1368599949757522,NS
MT-ND5,22.934158670157068,23.393894573015046,0.45973590285797883,0.8421963542548624,0.4066529900090652,0.3907760301026407,NS
MT2A,21.822979181107726,22.085433538462865,0.2624543573551392,0.2907196985377313,0.773266664000286,0.11167071211962334,NS
MTCH2,24.96728913134121,26.378360386110728,1.4110712547695172,4.975933578682269,2.9236748584754557e-05,4.53407092686516,Up
MTDH,22.186850473545825,23.8596131095648,1.6727626360189767,3.8493337330023376,0.0005920152236458555,3.22766712526968,Up
MTHFD1,26.471480351639542,27.875008493220797,1.4035281415812548,5.451704943314984,8.954166086453517e-06,5.0479748543616285,Up
MTMR9,20.796844246332924,21.236059260179083,0.4392150138461588,0.4615476648136197,0.6479479625362445,0.1884598714300803,NS
MTOR,23.972620283427446,24.06146651076982,0.08884622734237269,0.1115081484545659,0.9119775547865956,0.040015850215751034,NS
MTPN,22.91855193800773,23.75249681167928,0.8339448736715482,1.3528110061416174,0.18642576472917807,0.7294940667327862,NS
MTREX,20.459646743611877,22.058771338531216,1.5991245949193384,5.823365305281116,5.019787482035201e-06,5.299314668777909,Up
MUC1,19.577388151483017,20.037691954671757,0.4603038031887401,1.029511062803878,0.313085206211512,0.5043374530234457,NS
MUC13,23.20962484958793,25.29910726683778,2.089482417249851,5.89678099023259,2.7253790717227997e-06,5.564573083366106,Up
MUC2,29.052178888210292,28.91532009107886,-0.13685879713143123,-0.22354296512078495,0.824934101016818,0.08358074321716619,NS
MVP,28.83446686133597,30.015467260855857,1.1810003995198883,3.774920809337011,0.0007060319457577828,3.151175648024052,Up
MX1,25.651479994411083,25.845013993036673,0.19353399862558973,0.6864770236524678,0.49972951636671614,0.30126499833285014,NS
MYADM,25.990220107322934,24.15975928148822,-1.830460825834713,-6.254946532341242,1.1122223960925522e-06,5.953808364068071,Down
MYBBP1A,19.16495951383839,22.964088263764577,3.7991287499261865,8.067507803823617,8.175779410994717e-09,8.087470834660456,Up
MYDGF,25.43092012882275,26.664614588664282,1.2336944598415336,4.567826009783213,7.9272086007816e-05,4.100879713400345,Up
MYG1,21.753354228837285,22.584028653533668,0.8306744246963831,2.506745746818156,0.017836930809650958,1.7486798723312174,NS
MYH10,30.767906536715596,27.266427847751544,-3.5014786889640526,-7.2701717247482325,9.88573122560233e-08,7.00499120136306,Down
MYH11,34.335046337265226,31.08669749586837,-3.2483488413968544,-7.230613139927843,9.189331582079824e-08,7.036716077381214,Down
MYH14,28.090472555505144,29.30200934261936,1.2115367871142162,5.003757505371925,2.408641682717353e-05,4.6182278022403285,Up
MYH7B,26.926042171577528,25.039215701858716,-1.8868264697188124,-2.544031335440363,0.016542497180975443,1.7813989306929456,Down
MYH9,32.35955745986418,32.6281894702136,0.2686320103494211,1.6908967263857864,0.10142144669641276,0.99387019887799,NS
MYL12B,31.474707405534467,30.23237151485553,-1.2423358906789375,-4.516344308769814,0.0001892310835680164,3.723007523783685,Down
MYL6,31.442990323098396,30.003967791318466,-1.43902253177993,-5.288970214846413,2.9440254385002947e-05,4.531058441701191,Down
MYL6B,31.0260638651877,29.77087366878962,-1.2551901963980825,-4.533067310844241,0.00016074228708809013,3.7938698566957743,Down
MYL9,30.098483734336142,27.029155138119208,-3.069328596216934,-5.5801968475266115,9.04903553994615e-06,5.04339770609866,Down
MYLK,30.219776492809736,27.55682765391603,-2.662948838893705,-6.698343013736275,1.0798357799005168e-06,5.966642286462928,Down
MYO1A,24.564195727708878,24.491090125250114,-0.07310560245876374,-0.2022314029004454,0.8412706862554661,0.07506424364030548,NS
MYO1B,24.68650328389692,26.296217261390034,1.609713977493115,5.23790248116473,2.991629790121741e-05,4.524092150799226,Up
MYO1C,28.361389550126038,27.422801126391533,-0.9385884237345046,-5.561012750085497,8.01172570205848e-06,5.096273928090598,NS
MYO1D,25.68201371305955,25.930669145501064,0.2486554324415131,0.6968049456682966,0.49154182040653144,0.30843952646025286,NS
MYO1E,20.682304091830694,22.63816186586709,1.9558577740363958,5.137114315449986,6.81180169621722e-05,4.166738003617859,Up
MYO6,23.17563448658621,25.039170911399424,1.8635364248132156,5.744987040595484,9.47447113399491e-06,5.023445023048337,Up
MYOF,23.560520419781735,24.09457949650041,0.5340590767186733,1.0874841305133045,0.28605504990695335,0.5435503809611855,NS
MYPN,24.237525751441947,22.998792834245265,-1.2387329171966819,-2.5321431095864324,0.01763105678528067,1.7537216558083906,Down
MZB1,26.16246918774487,26.991740221847916,0.8292710341030478,1.9279588952672144,0.0633734511060511,1.1980926420067788,NS
NAAA,20.485574402469194,20.562151010191055,0.07657660772186148,0.21360376351481758,0.8323451109141973,0.07969656711137675,NS
NACA,26.830352456116287,28.219958264463948,1.3896058083476603,6.922526079337718,1.9815880386480631e-07,6.7029866279224315,Up
NADSYN1,19.8346563456353,20.321444681929755,0.48678833629445606,1.122696629903511,0.2706731203619358,0.5675548704138472,NS
NAE1,23.358394837796766,25.56404224628902,2.205647408492254,4.275762158490576,0.00017813980671025275,3.749239023249211,Up
NAGK,21.620504235690753,21.763667794949313,0.14316355925856072,0.17277818899705186,0.8639868428346832,0.06349287109495236,NS
NAGLU,25.336634008232416,25.106638128897522,-0.22999587933489352,-0.353265927349374,0.7266215987425231,0.13869169692846578,NS
NAMPT,26.599385241274728,28.853922651731352,2.2545374104566243,9.784371760627362,2.290203998510639e-10,9.640125831423616,Up
NANS,27.28140606328715,28.148517403613052,0.8671113403259021,2.700004374127674,0.011707206991690844,1.9315467029444933,NS
NAP1L1,24.249313819600367,25.666549081964064,1.4172352623636968,6.292750922257609,7.517064209463335e-07,6.123951740069654,Up
NAP1L4,25.59304197051313,26.466855433854477,0.8738134633413459,4.112500352444088,0.0002842003436997059,3.5463754011911126,NS
NAPA,26.34163316432162,27.49237731776362,1.1507441534419982,5.652888772408375,4.346411477388155e-06,5.361869161149432,Up
NARS1,25.850830412607063,26.6918165500288,0.8409861374217371,3.942041760730127,0.00044993743240295234,3.346847874338783,NS
NARS2,24.906780854399464,24.11804562784242,-0.7887352265570442,-1.8161556861734636,0.0800176061939321,1.0968144451129385,NS
NASP,25.822416182008773,28.126976562717132,2.3045603807083594,3.024788669984783,0.005072305388404399,2.2947946067615357,Up
NAXE,23.623883481611404,24.15425552934457,0.5303720477331666,2.2872667839221665,0.029863252582541227,1.5248628924676353,NS
NCBP1,22.636936444691575,23.825305074039427,1.1883686293478526,3.3808070191961908,0.0020406543873013527,2.690230542759543,Up
NCKAP1,23.66442285363216,24.391467735112606,0.7270448814804453,2.545012792296792,0.016884756588443968,1.772505195795972,NS
NCKAP1L,27.21448863018695,26.348640838681316,-0.8658477915056331,-3.1497651481107383,0.0037149373778145073,2.430048502683709,NS
NCL,27.69763466674762,29.752238455170325,2.0546037884227033,7.287498193454408,1.0731926419796093e-07,6.969322313598504,Up
NCOA5,23.996934208632183,21.077576848934473,-2.9193573596977096,-5.231733134701857,1.2199373260637694e-05,4.913662480508723,Down
NDRG1,26.04996000282761,26.262164049354354,0.21220404652674318,0.8650485551645826,0.3944339753071363,0.4040256833532786,NS
NDRG2,24.768098344428374,24.107364563693846,-0.6607337807345282,-2.2614415472743326,0.032588850981264496,1.4869309516334575,NS
NDUFA10,23.86218323184658,23.743197026551762,-0.11898620529481718,-0.3109456858885608,0.7581638561760029,0.12023692346731656,NS
NDUFA11,24.373871743314155,24.404266448479405,0.030394705165250002,0.06240492629417731,0.9507237665313277,0.021945649306197666,NS
NDUFA13,25.976636313124523,26.80340384226239,0.826767529137868,1.634626853593107,0.11270564379834663,0.9480543358695231,NS
NDUFA5,23.829669564204202,24.429269524084297,0.599599959880095,1.8983131697770954,0.06733606546601427,1.1717522635986584,NS
NDUFA9,25.423596825850197,25.64842134066491,0.22482451481471344,1.1589144727065122,0.25578146091613313,0.5921309364547069,NS
NDUFAB1,24.005643502350992,24.304957998651552,0.2993144963005605,0.47879718523435416,0.6373205884136344,0.19564205156562905,NS
NDUFAF4,20.024645205931925,21.816909326309382,1.7922641203774567,2.645461570928929,0.012948049309415222,1.8877956553641386,Up
NDUFB10,24.65622770871672,25.09414110258691,0.4379133938701898,1.5256996831241239,0.1386496034306942,0.8580813682650413,NS
NDUFB3,23.14550740115299,23.483964963482077,0.3384575623290864,0.7661829369422289,0.4497659347867804,0.3470134410621751,NS
NDUFB4,23.846074913067675,23.55010606287408,-0.29596885019359576,-0.4347631362483274,0.6671895980269372,0.17575073328566182,NS
NDUFB6,21.600598121294045,21.886489815248193,0.2858916939541487,1.1496185869203512,0.2596946544453014,0.5855369897961941,NS
NDUFS1,26.81120782100754,26.65462818015524,-0.15657964085229992,-0.7374854782696287,0.4673714197062891,0.3303378487331674,NS
NDUFS2,23.27241663008641,24.11372397558572,0.8413073454993096,1.5483779889269085,0.13335435857394096,0.8749927851958733,NS
NDUFS3,22.79141661103823,23.38537552548962,0.5939589144513917,0.7894294486501093,0.43612184611590443,0.36039215820169895,NS
NDUFS4,24.96225062176564,25.07454793161001,0.1122973098443687,0.33654615325065595,0.7388121898674654,0.1314659476274356,NS
NDUFS7,24.118120721327532,24.533404588881915,0.4152838675543826,1.6113253355763204,0.11823695364990376,0.92724676831055,NS
NDUFS8,21.93414598631845,22.083861604118418,0.1497156177999699,0.5324391545864567,0.5983451507985839,0.22304822429680135,NS
NDUFV1,24.842204224161954,24.713173220653125,-0.12903100350882823,-0.4614006009163201,0.648960648725999,0.18778163688112798,NS
NDUFV2,25.522729238369262,25.636790019860452,0.11406078149119026,0.49786806714495824,0.622801620211845,0.20565026628993444,NS
NEFL,30.072934653012325,27.979323207521666,-2.0936114454906587,-5.616101830154759,6.372354414002798e-06,5.195700077854377,Down
NEFM,28.97531064611907,28.346105668752102,-0.6292049773669675,-1.253978064327489,0.2200977838985749,0.6573843302111477,NS
NEK7,21.978954945371793,22.14185446039731,0.16289951502551858,0.5116348655463087,0.6140943133950321,0.21176492423091287,NS
NEXN,23.131807714121678,23.472738374091016,0.340930659969338,0.4384234382566181,0.6650417505322274,0.1771510893486286,NS
NFU1,21.623779557522454,22.75531811729563,1.1315385597731762,3.0124337915822927,0.005753932801027336,2.240035214450113,Up
NHERF1,25.256715105186288,24.756560270916502,-0.5001548342697859,-1.072024461118898,0.2922700505172127,0.5342156853661646,NS
NHLRC2,21.986395650566116,22.03747995604887,0.05108430548275322,0.10662811426084211,0.915867286423849,0.038167453132932655,NS
NIBAN2,25.957951768901765,26.94989396247913,0.9919421935773656,3.9768723104127224,0.00042692234599369234,3.369651112734667,NS
NID1,28.21075661924244,26.855284453991366,-1.3554721652510722,-5.123055416988928,2.72259036969961e-05,4.565017695994406,Down
NID2,25.522346809780792,25.07597256196067,-0.446374247820124,-1.9198639086442255,0.06444175000354316,1.1908326742341608,NS
NIF3L1,23.820390769170565,24.05637224057235,0.23598147140178583,0.5605164362298983,0.5794432762149295,0.2369890722674349,NS
NIN,25.064602883567858,25.453015104155998,0.3884122205881404,0.701531122044574,0.4889841758868406,0.310705194938186,NS
NIPSNAP1,23.844277731182054,24.92000395724554,1.0757262260634874,4.148204262133187,0.00032411572277569876,3.4892999009359986,Up
NIPSNAP2,29.561087267539932,27.313614775926272,-2.24747249161366,-4.901731550750864,4.7073641087448476e-05,4.327222208257465,Down
NIPSNAP3A,24.934357532817334,25.774909179897236,0.8405516470799022,3.6120686622647153,0.0012285345412162642,2.910612628480818,NS
NIT2,25.272915953361878,25.186718913863732,-0.0861970394981455,-0.1707657540622259,0.8658801489117665,0.06254221683762895,NS
NLGN4X,22.924969244444743,24.127911061754833,1.2029418173100908,1.4518916125582164,0.15776055019357596,0.8020015877881496,NS
NLRX1,23.84396802974565,25.236152287008032,1.3921842572623824,4.183336920294156,0.00025842280239348457,3.587669168243713,Up
NME1,27.88478050367143,29.37570084760979,1.4909203439383596,6.208757344800634,8.806226070121913e-07,6.055210169688868,Up
NME2,26.61221131454832,27.910517907207122,1.298306592658804,6.157986612381175,9.351937993698446e-07,6.029098381346204,Up
NME3,22.644233215569628,23.08835528437897,0.44412206880934235,1.0554482235455025,0.3002035027811553,0.5225842447054996,NS
NMT1,22.417924120680162,23.588119560263216,1.170195439583054,3.783630909446971,0.0006949103158169012,3.1580712412503185,Up
NNT,26.156582977093358,26.75309227012964,0.5965092930362808,2.5710395643202526,0.01675592710986687,1.7758315375356604,NS
NOLC1,22.438911763228965,25.140347641829393,2.701435878600428,7.192182015427122,8.568617412638939e-08,7.067089247913651,Up
NONO,26.679709131497244,28.405875537241577,1.7261664057443333,6.924686796825465,5.572934420125872e-07,6.25391606750275,Up
NOP14,24.70198161018019,23.994624356654707,-0.7073572535254833,-0.972838144622822,0.3391386850082164,0.46962266811825504,NS
NOP16,25.03892231638104,23.16166097417463,-1.8772613422064097,-3.6312567543082803,0.001359477462660084,2.8666279877259795,Down
NOP2,24.397062526501188,25.197448925961595,0.8003863994604075,5.113545330822479,2.030945346793543e-05,4.692301763402354,NS
NOP56,25.058134582555656,26.890430286887657,1.832295704332001,5.1562079988199665,4.953741110362345e-05,4.305066694011586,Up
NOP58,22.632352665605417,25.346270968801335,2.7139183031959178,4.934439721989895,5.540221321012923e-05,4.256472885709342,Up
NOS1,22.923628354031138,23.22445131568364,0.30082296165250355,0.35118606626384596,0.7279116861127941,0.13792130827001037,NS
NPC2,23.862624652501005,25.028966670421802,1.1663420179207975,2.436873589922289,0.02098733787985456,1.678042645620137,Up
NPEPPS,27.116277184679266,27.0566283765761,-0.05964880810316586,-0.34363531983978707,0.7335412931921899,0.13457543342160275,NS
NPEPPSL1,25.414305537719468,25.435508896932618,0.021203359213149753,0.10123051911831622,0.9200458894558928,0.03619051065395862,NS
NPLOC4,21.041726646019576,22.269401059844256,1.2276744138246798,4.233302558289982,0.0002011242196580839,3.696535627908927,Up
NPM1,27.88917874517487,30.083781145752795,2.1946024005779243,7.317650998361811,3.7943027903517786e-08,7.420868014793728,Up
NRAS,23.77710490382013,24.115715941386227,0.33861103756609623,1.869442712150567,0.07159058445770326,1.145144092035032,NS
NSF,23.587950777753058,24.38510047920851,0.7971497014554529,2.8924177055344424,0.007170521399855749,2.1444492637398347,NS
NSFL1C,24.50144223670621,25.48466506171453,0.983222825008319,4.1452168789471715,0.0002620421590025681,3.581628831011434,NS
NT5E,21.23579574760204,23.933051468068772,2.697255720466732,3.528153144526758,0.0017109771953169749,2.7667557788949027,Up
NUCB1,24.39916777423273,25.725017785522336,1.3258500112896066,4.303903383451957,0.00017841226952643486,3.7485752822222453,Up
NUCB2,20.291934717646058,21.930848402482226,1.6389136848361687,2.990920755309517,0.006048635499167307,2.2183425860117305,Up
NUDC,24.838971557212496,26.456360144360644,1.6173885871481488,7.432651817235027,3.656071706715251e-08,7.436985295015516,Up
NUDT5,22.607394960564445,25.345849982093284,2.7384550215288392,6.354805627814377,5.046642905254211e-06,5.296997424365636,Up
NUMA1,25.132595816986168,26.09066388951782,0.9580680725316526,3.9608022495902184,0.0004323149696019685,3.3641997260602126,NS
NUP155,20.406806523130626,21.875443636243688,1.4686371131130613,2.5290302102381044,0.016942182241857808,1.7710306509971803,Up
NUP214,23.102227597546076,22.98669993771434,-0.1155276598317343,-0.21437938740363607,0.8326733080717353,0.07952535673350247,NS
NUP54,20.003837302780283,21.023504097308262,1.0196667945279785,1.7142028922308947,0.09684113557677362,1.0139401265843422,NS
NUP93,23.888587004585922,26.269712630324452,2.3811256257385303,4.685277362016648,9.274385486275275e-05,4.032714856781503,Up
NUTF2,22.762860706597216,23.170931912316703,0.4080712057194873,1.154594334392555,0.2605106222080782,0.5841745638335439,NS
OAT,21.222368530390668,22.82224229201738,1.5998737616267107,3.6717305939153486,0.0011351089197278552,2.9449624636098832,Up
OCIAD1,21.66333084545985,22.277443938539985,0.6141130930801353,2.262771105773552,0.031135767559131,1.506740423580408,NS
OCIAD2,18.690589789303587,22.102406424601952,3.411816635298365,4.443959492019929,0.00014206914387184346,3.8475002366491333,Up
OGDH,27.12111558289072,27.463901245956997,0.34278566306627667,1.500430701758145,0.14962842375748153,0.824985899061925,NS
OGN,31.298583197824435,28.48865068698028,-2.809932510844156,-10.3577051589791,2.289036792347052e-11,10.640347226729178,Down
OLA1,24.79677991539311,25.655583347695064,0.8588034323019542,5.36414816947147,8.356902135314801e-06,5.077954683670042,NS
OLFM4,23.950145621873915,26.075507983995234,2.1253623621213187,3.373499339606402,0.00213002753246498,2.6716147828897436,Up
OPA1,23.68988872792431,24.3715193481465,0.6816306202221902,2.50368970525894,0.018769869568644605,1.7265387452696888,NS
ORM1,29.306700152023076,28.24003062152761,-1.0666695304954672,-5.123374638187018,1.6586348690907155e-05,4.780249208786986,Down
ORM2,26.51699654842286,25.308455013392937,-1.208541535029923,-4.227008865979271,0.00021387537281316473,3.669839220417253,Down
OSTC,24.00313735890377,25.275687540464336,1.2725501815605647,5.197434229566749,1.6301144381128945e-05,4.7877819059663596,Up
OSTF1,28.411375696364512,28.798877236817354,0.3875015404528419,2.4198512168266126,0.021798835894089576,1.661566698059255,NS
OTUB1,24.69943797913908,25.687460998170742,0.9880230190316617,3.8060918241448163,0.000653535305154508,3.184730946079421,NS
OXSR1,22.88424061017382,23.599762058121954,0.7155214479481344,2.19725394344872,0.03595488498334236,1.4442420961800193,NS
P4HA1,22.203588913751403,23.883627466138556,1.6800385523871526,6.003686832284247,2.5744344490850622e-06,5.589318161814246,Up
P4HB,29.161590953699942,30.633988507476936,1.472397553776993,6.784318489465163,6.805292532445814e-07,6.167153201467793,Up
PA2G4,26.663166211835055,28.07706439476982,1.4138981829347657,6.908180368626765,1.875353408520012e-07,6.726916877852372,Up
PABPC1,26.72443360695905,28.335468051130412,1.6110344441713629,7.611848440498095,2.038034047910875e-08,7.690788564835826,Up
PABPC4,24.213611038387022,25.584297376051577,1.370686337664555,5.067425750592241,2.0670040394177258e-05,4.684658674657126,Up
PACSIN2,23.984700904394366,24.27811569278081,0.29341478838644264,1.0305715768253263,0.31110991145682315,0.5070861527535977,NS
PADI2,24.0193693951532,23.231958489878586,-0.7874109052746121,-1.7243928405580977,0.0956829926508823,1.0191652498330976,NS
PAFAH1B1,24.26028082782298,24.51905882070064,0.2587779928776577,0.5341228476806572,0.5983482128723786,0.22304600176964007,NS
PAFAH1B3,20.6431537662329,23.249078765488644,2.6059249992557447,4.8044741138903255,9.64882028982653e-05,4.015525782297447,Up
PAICS,26.22556944957269,27.422399960187157,1.1968305106144683,6.725667788511773,3.160077876045883e-07,6.500302214622021,Up
PAIP1,22.113684833405998,24.12196592062177,2.008281087215771,2.0243303835090423,0.052089184685525425,1.2832524402126944,NS
PALLD,28.58262094638552,27.27398105296254,-1.3086398934229813,-3.3928463382225074,0.0024464105139382557,2.6114706654603865,Down
PALM2AKAP2,24.299970768956598,22.406897529293012,-1.893073239663586,-3.810247762675361,0.0013096071554545377,2.8828589606838277,Down
PAPSS2,25.63328909278709,26.219191098679097,0.5859020058920059,1.2721911666030739,0.21311536903211306,0.6713852295670875,NS
PARK7,27.775993922577175,28.084080494424533,0.3080865718473582,1.686092670487524,0.10445434969737419,0.9810734703774493,NS
PARN,26.5490492519036,26.41160919497738,-0.13744005692621997,-0.734234337454869,0.4693734733206531,0.3284814582312382,NS
PARP1,26.875181664133777,27.75288692376927,0.8777052596354942,4.371925692768774,0.00016547069268414548,3.781278915076467,NS
PARP4,23.008895382131904,24.77362204712543,1.7647266649935247,3.8448773481913867,0.0008216762065094992,3.0852992888219726,Up
PARP9,26.611463064708882,26.63724758691843,0.0257845222095483,0.10172944404134329,0.9196484164244046,0.03637817264368686,NS
PARVA,26.686213922688857,25.29662925487567,-1.389584667813189,-4.248408213605995,0.00026947543069817887,3.56948082527732,Down
PBLD,22.176084942282408,21.821022326855697,-0.3550626154267107,-0.7479971745591996,0.46311124449621366,0.3343146740625279,NS
PCBP1,27.87529813938368,29.031489666291705,1.1561915269080245,6.467809348910813,4.055748614865753e-07,6.391928971465656,Up
PCBP2,25.051930303444443,26.99112825244389,1.9391979489994462,7.6926024701261655,2.2222116141778068e-08,7.653214586937111,Up
PCBP3,25.376891198736427,26.535344494647227,1.1584532959107996,3.834914507961433,0.0006115154617269818,3.2135925576664253,Up
PCCA,24.638269713629803,24.450732837606203,-0.18753687602360003,-0.6575397156521638,0.5178445401620356,0.2858005983300856,NS
PCCB,23.495783787645166,23.727382233188393,0.23159844554322717,0.7910626531355339,0.43538855536500165,0.36112299102104267,NS
PCK1,23.547986075462525,23.67743432630585,0.12944825084332479,0.34638233327537993,0.7317013866838066,0.135666121912685,NS
PCK2,25.558531247852443,26.31594881962992,0.7574175717774771,2.5742163887578915,0.015628504286497348,1.806082583798055,NS
PCNA,25.475605334765632,26.616053481703794,1.1404481469381622,3.6812814813768684,0.0010065801046389205,2.9971516578162114,Up
PCNP,25.68885605142966,24.045430545694472,-1.6434255057351876,-3.540092107020967,0.0013999512212534788,2.8538870962571257,Down
PCOLCE,23.230977371871248,24.051372646347332,0.8203952744760841,3.017741641090211,0.0051941539531887805,2.284485182155796,NS
PCYOX1,25.89632274606985,25.71719329400111,-0.17912945206873943,-0.8734072927733393,0.3905367290350502,0.408338115520003,NS
PDAP1,24.526515522805692,25.8652405932295,1.3387250704238092,5.9513533706416055,1.7272983338169537e-06,5.762632645906307,Up
PDCD10,23.584845524733222,25.260112232382745,1.6752667076495236,2.020883819670524,0.057495263555631185,1.2403679308995683,NS
PDCD4,25.23928449754453,25.265906254191624,0.0266217566470921,0.07100588894334157,0.9438668268146994,0.025089277375110505,NS
PDCD5,21.345720697544365,23.657780372752395,2.3120596752080296,3.3791131953046896,0.0025078517943822915,2.6006981324281613,Up
PDCD6,24.608058953730136,25.13430229121853,0.5262433374883919,2.0924088982368225,0.04500274370533455,1.3467610075632717,NS
PDCD6IP,27.45767797740843,28.374677261202613,0.9169992837941834,4.0114642387728825,0.0004207248664466635,3.3760018187616523,NS
PDE12,22.366896553013998,23.5710625580356,1.2041660050216016,2.1671199546708846,0.03836293728597962,1.4160881481578897,Up
