Protein,F_statistic,P_value,FDR,Significant
MGST2,2.319630019788933,0.13250920199966168,0.22224140935979295,False
MGST3,0.6068680451829596,0.5579062089252353,0.6570176440374147,False
MICAL1,0.39840626240871435,0.678286952148013,0.754252389795252,False
MIF,4.432288320769188,0.030727797714095496,0.07721698548176528,False
MISP,3.8207734503968633,0.04559200898885518,0.1030896235638689,False
MIX23,8.297802674465991,0.003745280408535113,0.020812381993137983,False
MLEC,7.183081714180233,0.00648381115792127,0.028416214415675423,False
MMAB,2.2035381955525972,0.1448717071272916,0.23727521533898055,False
MMP9,5.1410852451026505,0.01993318857844095,0.058058335442290845,False
MMUT,1.3022774039081062,0.30095155465104073,0.40821236981810866,False
MOB1B,3.0056065725377787,0.07985479144587888,0.1539220052546104,False
MOGS,3.5096221105881527,0.05619095072535556,0.11921233040877903,False
MPC2,0.30735858023240376,0.7399093715998958,0.8016282910543973,False
MPI,0.5414153781289616,0.5928785724993643,0.6873330207387545,False
MPO,4.249053080311408,0.03450944552163512,0.08381523589526149,False
MPST,1.8973296981851813,0.1842578483041885,0.2838841607665911,False
MRC2,3.353195656521856,0.06255719005515269,0.1292810014645801,False
MROH1,3.018704851269974,0.07911201681771288,0.15315099269564175,False
MRPL12,4.699275291211062,0.02602880543078921,0.06849040204049833,False
MRPL14,3.4746909645161748,0.05754627632615012,0.12174089139452592,False
MRPL15,0.12589236965331613,0.8826315342972797,0.9154126497772158,False
MRPL23,4.6220064224913635,0.02729924600441839,0.07083218998126677,False
MRPL37,1.9032057705279208,0.18339602834700572,0.2829466348944826,False
MRPL47,1.114640261855133,0.35373731640280653,0.4624044264738852,False
MRPL49,6.217867001969302,0.010797173143839147,0.03929522736129287,False
MRPS11,1.3773208184449663,0.2823872678834512,0.39013800646359303,False
MRPS23,8.158773589744259,0.004001993604416893,0.021595298821901785,False
MRPS25,0.6580415952289823,0.5321880403263812,0.6337463124142514,False
MRPS27,2.3674189886487724,0.12777112066421803,0.21706515860369816,False
MRPS28,4.428280415584956,0.030805316431827493,0.07726917062877998,False
MRPS35,4.299337359949369,0.03342160771426841,0.0819581466889963,False
MSN,0.09394693610334429,0.9108624306777403,0.93482229621296,False
MSRB3,9.556892467403316,0.0021072212587364978,0.016066663112687153,False
MT-CO1,0.40914924908452294,0.6714075078904926,0.7499621863136803,False
MT-CO2,2.3718812001188496,0.12733860059937344,0.21649500284551007,False
MT-CO3,0.02208906365011823,0.9781848692682266,0.981700358465956,False
MTCH2,2.3533597548568643,0.12914480140895493,0.21804334471078562,False
MTHFD1,7.37674669158973,0.0058769191127536775,0.026959008825239664,False
MTOR,2.778672152373115,0.0940658252531166,0.17424797148877486,False
MTPN,1.9148607482989235,0.18170012186927348,0.2813015053748835,False
MTREX,4.037548339168003,0.039546492747069804,0.0921239466078769,False
MUC1,3.5306073748995166,0.05539413390876965,0.11843379794323668,False
MUC13,13.44802720902691,0.0004512175732704292,0.008245313576122416,True
MUC2,0.32287690957773385,0.7289718355555481,0.7941391155832566,False
MVK,0.5800343369981793,0.5719531125226067,0.6681623128627265,False
MVP,3.83251716860504,0.04523885275759658,0.10239472853137868,False
MX1,1.88752234041591,0.1857064973852869,0.28572198013686706,False
MYADM,10.727655551876941,0.0012807913239480215,0.012888683863512973,False
MYBBP1A,18.82284321076404,8.136984679777554e-05,0.0038396222952734598,True
MYDGF,4.297042546649153,0.033470398452285735,0.08198779620877887,False
MYG1,0.5418660087442546,0.5926294506678143,0.6873330207387545,False
MYH10,16.975351091221484,0.00014044054233700222,0.004826833408936353,True
MYH11,15.704963196213566,0.0002094608423889268,0.005950908445060437,True
MYH14,4.807345477483299,0.0243627628133444,0.06613172797692757,False
MYH7B,2.2196958950523515,0.14307521157395192,0.23554165265748608,False
MYH9,2.4902480458445595,0.11644944959724543,0.20355874053227407,False
MYL1,7.987567713538125,0.004345956140660885,0.022631389319898405,False
MYL12B,10.10758217688327,0.0016603954920391473,0.014156621435403475,False
MYL6,11.253534745787382,0.001034751213991623,0.011977379337084381,False
MYL6B,6.971441807889146,0.0072297113149317116,0.03041652556978803,False
MYL9,14.239377141389829,0.0003416695288655951,0.007067497476719809,True
MYLK,12.420556224210475,0.0006579585280212298,0.009836362724060325,True
MYO18A,0.6598915878571247,0.5312837830841675,0.6330069180853494,False
MYO1A,0.39968063056458664,0.6774667282553174,0.7537154735669218,False
MYO1B,9.21334964461506,0.0024546141577420984,0.016949726206957293,False
MYO1C,0.3012985728091564,0.7442309524019931,0.8047492486282927,False
MYO1D,0.24739464759632238,0.7839563481986984,0.8370837212107543,False
MYO1E,8.072425081490982,0.0041714553476684835,0.022002174562496445,False
MYO5A,3.396041088465251,0.06073569190544073,0.1265704624223457,False
MYO6,8.92043270066049,0.0028026895650787296,0.018037020104589126,False
MYO9B,0.8847289701574043,0.43330306235341215,0.5429046782375337,False
MYOF,0.19992028576048942,0.8209425330713198,0.8687268099401109,False
MZB1,2.1014430790576064,0.15683234581220037,0.25168155669738346,False
NAA10,2.408920217758575,0.12381178584576323,0.212438962810626,False
NAA15,4.385863463870993,0.031639451591804306,0.078623509294873,False
NAA50,11.090436348078383,0.0011048100068268873,0.012112618179228818,False
NAAA,1.127490776431515,0.3498047463683491,0.45779953332565426,False
NACA,9.234474353034424,0.0024314699740500246,0.016869266838595513,False
NADSYN1,0.40148564290465455,0.6763068878423477,0.7533590746569728,False
NAE1,4.533334088867252,0.02884460971274884,0.07398261549745225,False
NAGA,1.3787349273926834,0.2820501254938672,0.3899133541790219,False
NAGK,0.33102523733842454,0.723302220793311,0.790150201101348,False
NAGLU,1.8283037859835787,0.19473291667643258,0.29634423423375367,False
NAMPT,20.46325240844113,5.1707299203564104e-05,0.0032128699571132304,True
NANS,2.4772871058138155,0.11758879859783697,0.20505506339569726,False
NAP1L1,4.052558009079113,0.039162759983726425,0.09151632406238999,False
NAP1L4,3.5780431664554,0.05363972928842671,0.11638549654235128,False
NAPA,2.352477212721992,0.1292315884010332,0.21804334471078562,False
NARS1,2.6418547150642957,0.10401095619312548,0.1866349205907167,False
NARS2,3.0097624282799504,0.07961826934695339,0.15386437173105005,False
NASP,3.5306840865893205,0.05539124473058601,0.11843379794323668,False
NAXE,0.47463886068117545,0.6311415760731773,0.719372592320142,False
NCBP1,4.783511038355144,0.024719550662354275,0.06656820697078597,False
NCBP2AS2,0.1314046445057086,0.8778612119938023,0.9125835028358094,False
NCEH1,9.296110708421754,0.0023653423701903912,0.016775158269858204,False
NCF1B,0.4864314771700113,0.6241855376851564,0.7139941071114384,False
NCF2,3.8821515046125574,0.043780101068243,0.10006343772376919,False
NCKAP1,2.7716783778736747,0.09454724568075659,0.17470516695683228,False
NCL,12.520452174740454,0.0006337315953777497,0.009721940374449215,True
NCLN,3.5277435526063003,0.05550211582047235,0.11843379794323668,False
NDRG1,0.4763871454269365,0.6301048007682837,0.7189394460560612,False
NDRG2,1.1443005132684656,0.3447351380012217,0.4527562012314693,False
NDUFA10,0.17954911962227182,0.8374165819918856,0.8799570292426494,False
NDUFA11,2.785638755382912,0.09358903533321238,0.17357894850419114,False
NDUFA13,2.9352077756318433,0.08398490202936429,0.1604980933563728,False
NDUFA5,3.204124058181429,0.06939464713959008,0.13979047944981446,False
NDUFA9,0.08321983965224819,0.9205706549961901,0.9412150312409558,False
NDUFAB1,1.4826789838657644,0.2584731165556436,0.3673212101687709,False
NDUFAF4,1.9864530749468206,0.17166450454614346,0.26905499777924224,False
NDUFB10,0.23640946735237348,0.7923437152534597,0.8433702440741601,False
NDUFB3,0.6757549268905674,0.5236010271146614,0.625724227954873,False
NDUFB4,0.9371005704448893,0.4135331036511996,0.524607015080511,False
NDUFB5,1.280607919519193,0.30656677672222715,0.4133193598053443,False
NDUFB6,0.3126820801228221,0.7361364718131559,0.7991335134754914,False
NDUFB8,0.549202239916433,0.5885904077159906,0.684136821455527,False
NDUFS1,2.1721897361296585,0.1484305922546556,0.2420393745232851,False
NDUFS2,1.1815541658152648,0.33379388877169586,0.4401980799976201,False
NDUFS3,0.31076815228331445,0.7374904051713979,0.8001717169271019,False
NDUFS4,0.5400201089913071,0.5936506712058864,0.6878143950424841,False
NDUFS7,0.6530148161644636,0.534653899624531,0.6346529286722647,False
NDUFS8,0.3569184513627601,0.7056147229239358,0.7765237886758978,False
NDUFV1,0.2666667995737943,0.7694836961220001,0.825264799393446,False
NDUFV2,0.3377872508098642,0.7186351314567198,0.7864081718112808,False
NEBL,23.218896455055802,2.5551558809031244e-05,0.0021141549029398445,True
NEFL,12.026674061350935,0.000764271029048021,0.010671134243082993,False
NEFM,2.9011701248123782,0.08606825070883581,0.1625055344131601,False
NELFCD,4.046093789316075,0.03932750257749379,0.09171064155314954,False
NEXN,0.46870087727876747,0.6346774065662882,0.7221118778319436,False
NFKB1,0.19529396917082967,0.8246513279240177,0.8718746174075985,False
NFU1,1.9249552521756832,0.18024563175029346,0.2798253935581345,False
NHERF1,1.1631614489348883,0.33914577780875915,0.44672857760894336,False
NHLRC2,0.7399268745102692,0.4937809077984114,0.6001667834720626,False
NIBAN1,18.2729642556974,9.532936269952389e-05,0.004175799926877184,True
NIBAN2,3.5571561975319095,0.054404351843655406,0.11728416630817244,False
NID1,6.829458774386435,0.007784595849386762,0.031968358690312546,False
NID2,3.331874049622242,0.06348665773615701,0.13083873928281806,False
NIF3L1,2.3806105214441815,0.12649726111345275,0.21539244003616878,False
NIN,0.06998665426149692,0.9327089015334221,0.9492809503533782,False
NIPSNAP1,3.0602880038498714,0.07680531170317194,0.1496695535179377,False
NIPSNAP2,9.047369260485029,0.002645405712897761,0.017433145612429493,False
NIPSNAP3A,1.555181524573123,0.24334967430044765,0.3511094756683813,False
NIPSNAP3B,0.5349740969428788,0.5964525061539062,0.690401501941879,False
NIT2,0.3225592779745268,0.7291938617261999,0.7941391155832566,False
NLGN4X,0.7482129826121644,0.4900726609103994,0.5976037103488179,False
NME1,10.195808722107762,0.0015993052428306467,0.013956437158139316,False
NME2,8.906688794951995,0.002820346205476888,0.018037020104589126,False
NME3,0.2589487030450369,0.7752430309417678,0.8306440916661436,False
NMT1,2.231914406187762,0.1417334540621413,0.23384973144373977,False
NNT,1.6283384303155939,0.22909809482682852,0.3353136096737522,False
NOC3L,2.9796924770498245,0.08134772950141075,0.15651023891713448,False
NOLC1,21.347154693774584,4.0943701229859434e-05,0.002858382142109562,True
NONO,9.256501430590978,0.0024076001729053127,0.016831923016361657,False
NOP14,0.8903412906596981,0.4311340008637562,0.5410973920952985,False
NOP16,6.320982663845905,0.010207456992691644,0.03800576486945522,False
NOP2,9.5247473167157,0.0021372455158539866,0.01609653948959205,False
NOP56,6.763300010658521,0.00805952314583167,0.032736317650523546,False
NOP58,8.211135760170878,0.003903036521368863,0.02121504522807309,False
NPC2,0.5523052447827342,0.5868914099781127,0.6828726093182833,False
NPEPPS,0.27327078808633326,0.7645941981567872,0.8208089565988768,False
NPEPPSL1,0.13500834605228854,0.8747583655337747,0.9097812796100804,False
NPLOC4,7.234505808745264,0.0063160079514905645,0.027885299928122373,False
NPM1,9.539470976348877,0.002123433536128382,0.01609653948959205,False
NQO1,5.5822072806935505,0.01541174378141914,0.04897965656935017,False
NRAS,0.24193669089424497,0.7881109443887521,0.840802220517895,False
NRBP1,0.055782761759160845,0.9459398107911566,0.957078594795038,False
NSF,5.794527388652364,0.013658804922773167,0.04520558547774112,False
NSFL1C,12.90831156292118,0.0005487902752995263,0.009346336127181554,True
NT5E,4.035922325917687,0.03958831813210287,0.09212531531991439,False
NUCB1,7.317913959022352,0.006054195768332982,0.027411443233972092,False
NUCB2,1.4236695129103683,0.27157099999023915,0.38036966393617194,False
NUDC,16.45594999582351,0.00016495253387618737,0.005312391902341154,True
NUDT5,7.876744655428309,0.00458644781161874,0.02341474260055262,False
NUMA1,3.8814051635163236,0.043801637415913475,0.10006343772376919,False
NUP155,2.6511979363489933,0.1032951081743452,0.18594784179007828,False
NUP214,0.011848637832017932,0.9882305202779085,0.9900031310766132,False
NUP54,8.14738175392412,0.004023897302161527,0.021661172465129764,False
NUP93,5.629919857516659,0.01499663809667923,0.04845048892472819,False
NUTF2,0.6494481057463931,0.536411383918125,0.6357257462456718,False
OARD1,2.547765691443992,0.1115419500841161,0.19698396560309514,False
OAT,5.246721718256849,0.01872710697306338,0.0556334534279569,False
OCIAD1,1.3437835791272676,0.2905184236545212,0.39817064935227015,False
OCIAD2,8.10782295549869,0.00410102106335065,0.021891894488014554,False
OGDH,0.37836183075595026,0.6913374033831687,0.7649567900733031,False
OGN,31.835851940943463,3.999864421610124e-06,0.0007498131435206291,True
OLA1,7.360412848368056,0.005925539704918242,0.02703482770453162,False
OLFM4,2.418039624969019,0.12296051753252883,0.21146558596433365,False
OPA1,4.0288540083023605,0.0397707176573429,0.09245346851873469,False
ORM1,10.012497336639596,0.0017292144603050237,0.014307648534523787,False
ORM2,4.914302959304719,0.022831893369087572,0.06344085794345974,False
OSBP,6.27166218363224,0.010484839046023816,0.03855871477306799,False
OSTC,7.254895417192562,0.006250841095377153,0.027766937175194486,False
OSTF1,5.194929429957372,0.019307777830455196,0.05675470483320645,False
OTUB1,1.282594586277171,0.3060470569053744,0.4128678291827334,False
OVCA2,0.9749797970767515,0.39987056700833723,0.5104633409695002,False
OXSR1,2.747207362710803,0.09625383463314989,0.17654438963091695,False
P4HB,7.787111453532979,0.004792021260944483,0.02384548458081699,False
PA2G4,11.078286892806453,0.001110240298610391,0.012112618179228818,False
PABPC1,20.1616438436851,5.608859817699909e-05,0.0032128699571132304,True
PABPC4,10.153313273167148,0.001628406262419693,0.01404948148988753,False
PABPN1,6.600934157971895,0.008782139673989348,0.0345410211825567,False
PACS1,1.3900693826214723,0.2793642616448947,0.3870306990248992,False
PACSIN2,0.04349051389131585,0.957561907892049,0.965775757214825,False
PADI2,2.240642286879434,0.14078374545684075,0.23317869520240625,False
PAFAH1B1,0.3474047144409998,0.7120559051206556,0.7813029921608766,False
PAFAH1B3,8.27498659405143,0.0037860991593955755,0.02081965914508363,False
PAFAH2,0.480430535341754,0.6277143582987771,0.7170939569368877,False
PAICS,15.062868584070392,0.0002585247467082112,0.006404588234810842,True
PAIP1,4.103166658917963,0.03789967617405009,0.08997648945040158,False
PAK2,6.365264090257598,0.009965483645951534,0.03751967985755183,False
PALLD,6.475595810059713,0.009390354468717738,0.03629126420466284,False
PALM2AKAP2,4.9882454492806705,0.021837291973822864,0.061518928460933514,False
PANK4,0.5057945637331516,0.6129515733591849,0.7029434367989832,False
PAPSS2,1.2708295122586615,0.30913946857156416,0.41528416884478314,False
PARK7,0.37449222039746727,0.6938894562829728,0.766262503873535,False
PARN,2.204050507769886,0.1448143546752416,0.23727521533898055,False
PARP1,5.195590528585193,0.019300238489098242,0.05675470483320645,False
PARP4,3.661613928991316,0.050699888157207516,0.11147987218819054,False
PARVA,10.743470215780384,0.0012724876778603907,0.012888683863512973,False
PBLD,1.2594976003686584,0.3121515462184909,0.41795490643299366,False
PCBP1,9.070669522821396,0.0026176347960873,0.017391214063107965,False
PCBP2,14.864260930166289,0.00027624876525688525,0.006590618409118527,True
PCBP3,8.987238551522855,0.0027186297336619174,0.017810612390031448,False
PCCA,0.5461620919948763,0.5902603971593358,0.6853647231049668,False
PCCB,0.04526480343357646,0.9558743983400789,0.9645092167532684,False
PCK1,0.13615613547577232,0.8737727111964125,0.9091794302807571,False
PCK2,2.0484157732877746,0.1634837398061285,0.2605011945270264,False
PCNA,5.489670133968683,0.016254497816381743,0.0507596456965367,False
PCNP,15.065291815938343,0.00025831660178017883,0.006404588234810842,True
PCOLCE,1.4448547620412007,0.26678399744482867,0.3762597539720627,False
PCYOX1,0.3891765462760748,0.6842611980019824,0.758452323132857,False
PCYT1A,14.729066713052434,0.00028910144085975587,0.006590618409118527,True
PDAP1,5.719870802862727,0.014248048808781331,0.046740295211185744,False
PDCD10,2.120785061993345,0.15448297844186049,0.24882117796619777,False
PDCD4,0.040826450377986614,0.9601020173836867,0.9679006799797636,False
PDCD5,4.708529463986621,0.025881193989559244,0.06837395108138085,False
PDCD6,2.8412562992288946,0.08987930620058396,0.16844829702357764,False
PDCD6IP,3.8330751166514196,0.04522215149316562,0.10239472853137868,False
PDE12,4.561969897910965,0.028334964519942805,0.07292662527367767,False
PDHA1,2.0252393657635652,0.16649079970094682,0.2638125026011101,False
PDHB,3.2378903090187787,0.06777464500680895,0.13739433479601743,False
PDHX,0.5236640780261462,0.6027870868469701,0.6952123655220089,False
PDIA3,6.391031550639521,0.009827674015944522,0.03724567848278896,False
PDIA4,5.850156693617519,0.013237676141584987,0.04420473617384284,False
PDIA5,2.3642791961781873,0.12807645725384206,0.21737223406421335,False
PDIA6,5.164022980933787,0.0196639970681047,0.05734904627956384,False
PDK1,1.0038157180489407,0.3898124212444254,0.500195835186701,False
PDK2,18.774535899636128,8.249859900318983e-05,0.0038396222952734598,True
PDLIM1,3.6419502669030503,0.05137482533006276,0.11252094096800021,False
PDLIM3,5.611578496459153,0.015154692562289735,0.048503700836898665,False
PDLIM4,3.5780420773574053,0.05363976883892209,0.11638549654235128,False
PDLIM5,2.0217350180393754,0.1669509101672328,0.2639549421893829,False
PDLIM7,9.780010651816479,0.0019115225756988832,0.015305883276384605,False
PDS5B,1.2675193235903397,0.310015913585517,0.4159612918618889,False
PDXDC1,0.7815559608546094,0.4754664953870825,0.5842641092930376,False
PDXDC2P,2.730079301725943,0.09746910387503414,0.1781881980825092,False
PDXK,4.944251343728642,0.022422997514021163,0.06269906554511433,False
PEA15,2.6852688729217835,0.10073160174815023,0.18295320334448661,False
PEBP1,1.4988880354175789,0.25500172183454717,0.3640088476539159,False
PF4,0.09661708649471273,0.9084639652636263,0.9331073555857201,False
PFDN2,6.3391670846753625,0.010107292401669497,0.0378853879619625,False
PFDN6,5.686240987242013,0.014522852004792577,0.04715705142253869,False
PFKL,2.7516474858830478,0.09594160839814328,0.17622609828369573,False
PFKM,0.3977075152575325,0.6787371657491118,0.7543707555393285,False
PFKP,1.5409059191393595,0.24624637779178568,0.3546836930927461,False
PFN1,0.25531717890743166,0.7779698071861298,0.8327669138734135,False
PFN2,2.3599509996205654,0.12849871966980694,0.21763922649154566,False
PGAM1,1.4692813702659626,0.2613828648455217,0.37027857962263505,False
PGAM2,0.8033986278527855,0.4661657004795229,0.5750492406798753,False
PGD,7.005991802270983,0.007101560115182988,0.0301294670905217,False
PGK1,5.933370843452346,0.012634903945685026,0.04292443257694726,False
PGLS,1.7758507091399311,0.2031450987596064,0.3062254727590828,False
PGM1,2.0033388375495162,0.16939003957271154,0.26667889246331045,False
PGM2,1.4249466620239921,0.271279674383213,0.38019999534008647,False
PGM2L1,4.332333941317477,0.03272889473182452,0.0805246154525286,False
PGM3,7.865501663664002,0.004611677146035431,0.02341474260055262,False
PGM5,13.199513112752625,0.0004934674358091351,0.00874925596506038,True
PGRMC1,2.1323531585244875,0.1530969353834345,0.24730191876109375,False
PGRMC2,2.583179583459285,0.10863711140460934,0.19322874751424943,False
PHAX,5.164351212505277,0.019660175039891377,0.05734904627956384,False
PHB1,7.601768217695464,0.005251108262729159,0.025301421038421555,False
PHB2,3.527643236412691,0.055505902617085406,0.11843379794323668,False
PHGDH,2.4863836106589687,0.11678784365070657,0.2039906510677705,False
PHLDB1,0.643970604192679,0.53912316743903,0.6386008250576846,False
PHPT1,0.7695769415518644,0.4806564595313744,0.5882465085146427,False
PIGK,2.818058920175788,0.09140594625218927,0.17071338031060274,False
PIGR,1.011353084511322,0.3872308254009084,0.49802744038320634,False
PIK3R4,0.841586702875444,0.4503959365482719,0.560881769206983,False
PITPNB,3.867670142909235,0.04420012545192599,0.10075824516285986,False
PITRM1,0.7823390839887654,0.47512942176039724,0.5841712318176816,False
PKM,17.02294493762122,0.0001384091504437191,0.004826833408936353,True
PKN1,4.529204505873506,0.02891895951258454,0.0740882517788003,False
PKP2,2.2331940156862666,0.14159376250707986,0.23384973144373977,False
PKP3,8.671843159807988,0.003142411604285661,0.0189543326519939,False
PLA2G15,7.237428228515071,0.006306620559646516,0.027885299928122373,False
PLAA,6.339328964409714,0.010106405741838555,0.0378853879619625,False
PLBD1,3.684910478224175,0.04991322507650298,0.1103354644182472,False
PLCB3,2.5739170515220136,0.10938850734226603,0.1942559025458047,False
PLCG2,8.548503110530508,0.0033281316314952626,0.019514556600421038,False
PLEC,2.141173351764475,0.15204960199429773,0.24617318772603836,False
PLEKHA6,0.1873157028809681,0.8310919917401669,0.8761960875637248,False
PLEKHO2,1.0116041870895593,0.38714515529609217,0.49802744038320634,False
PLG,1.8585511160670491,0.19006180503685685,0.2910199262867294,False
PLIN3,5.618564625927149,0.015094268887541238,0.048503700836898665,False
PLIN4,9.760897715968243,0.0019274544906605433,0.015378333329055905,False
PLOD3,0.656065404868856,0.5331559090583542,0.6342227373995545,False
PLP2,0.12659264748712085,0.882023887890596,0.9152073225952585,False
PLRG1,6.162544605713277,0.01112941992309308,0.03983863793520426,False
PLS1,2.479437018093933,0.11739893668463736,0.20489783168240613,False
PLS3,4.107215550659196,0.037800635733929326,0.08983683003148735,False
PML,8.673502935836689,0.0031399937791706835,0.0189543326519939,False
PMM2,2.1086320745614606,0.1559544404750474,0.25079919763188574,False
PMP2,29.906577202634022,5.832432122808308e-06,0.0010022810278733662,True
PMPCA,5.421530824986195,0.01690848574899028,0.05216213265074016,False
PNP,6.122044540814948,0.011379999828937793,0.04028988845934553,False
POF1B,6.45554842825625,0.009491998572388204,0.036372426776527016,False
POLD3,0.4220777356872394,0.6632331547508288,0.7441802449589912,False
POLR1B,0.4274459189690487,0.6598721750800149,0.74227313148477,False
POLR2H,5.118742578745009,0.02019941857965989,0.05854217681126537,False
PON2,0.0034425209284816697,0.9965641848607,0.9970104742403957,False
POR,6.1743231363553654,0.011057722505359557,0.03971535703693449,False
POSTN,1.9643093892488033,0.17469984033448174,0.2725349578554795,False
POTEF,0.2041979871724327,0.8175300269293219,0.8663956737002396,False
PPA1,11.511372506776555,0.0009340248686440414,0.011609842288824062,False
PPA2,0.5158924067907951,0.607184086937722,0.6974032134801392,False
PPCS,4.985551395744541,0.021872656114397246,0.06154094931934943,False
PPIA,3.8589257047512295,0.04445596411250275,0.10092949575948287,False
PPIB,5.276632869665641,0.018400785275821074,0.054921671853800466,False
PPIG,3.7742963341195925,0.047020650505448056,0.10557199319514668,False
PPIH,0.9739492732291648,0.40023542556948494,0.5106373162319985,False
PPP1CA,7.007307331609333,0.007096731742675242,0.0301294670905217,False
PPP1CC,2.039464961140144,0.16463772137216093,0.261779835975379,False
PPP1R12A,2.535849513448476,0.11253909587564584,0.19833762298964558,False
PPP1R12B,15.77626748124745,0.0002046960352061126,0.005938843411044878,True
PPP1R1B,6.472144212443441,0.00940776648428506,0.03629126420466284,False
PPP1R7,0.9542838565391962,0.40727081069845217,0.5175443635383061,False
PPP2CB,6.209333107197188,0.010847683567649835,0.03940443104086135,False
PPP2R1A,0.8948100490460749,0.4294157037161057,0.5395962569375033,False
PPP2R5D,1.4211119047250484,0.27215547286170166,0.3809494526146877,False
PPP3R1,0.580636626145264,0.5716334616091467,0.6681623128627265,False
PPP4C,4.009348193249445,0.04027903042201152,0.09344065832063732,False
PPP4R3B,0.03684314560787928,0.963914244425946,0.9696274056981313,False
PPT1,1.7290922138378793,0.2109925327820464,0.31571153264239227,False
PRDX1,5.018700173678872,0.021441994970794465,0.0609432783266601,False
PRDX2,0.5161706476041924,0.6070260398369113,0.6974032134801392,False
PRDX3,0.7562191275047492,0.4865196581450919,0.5945759935974482,False
PRDX4,2.881617972173931,0.08729143831824793,0.16414905151764803,False
PRDX5,2.6688113485826555,0.1019607561289449,0.18413931220053587,False
PRDX6,1.1988249913836266,0.3288554351853853,0.43548490942747525,False
PRELP,42.520429615235386,6.597111804735994e-07,0.00039422410979404634,True
PREP,7.939317545904148,0.004448859890018565,0.022906807943108023,False
PRG2,0.464129882845274,0.6374145456091507,0.7239370080787202,False
PRKACA,1.0413715770474887,0.3771397938469828,0.48757540477671274,False
PRKAG1,10.388804722009937,0.0014743464592462507,0.01350065414249349,False
PRKAR1A,0.059084358422189814,0.9428455054783349,0.955679155734392,False
PRKAR2A,3.652356741721984,0.05101637267182368,0.11195537971400206,False
PRKCSH,3.522666446617659,0.055694137628608385,0.11872204528846482,False
PRKDC,0.4247861155710987,0.6615350394495291,0.7437691384651475,False
PRMT1,13.732726039163346,0.00040777096974863237,0.007947536699527809,True
PRMT5,2.916386464077558,0.08512974677042559,0.1614164249526852,False
PRP4K,11.507536910947765,0.0009354393965928072,0.011609842288824062,False
PRPF19,9.427512621634637,0.0022310580905324385,0.016235126300486867,False
PRPF38B,0.3099510837643749,0.7380692677437231,0.8004110408444065,False
PRPF6,3.680412328289079,0.050064031872608605,0.11042130750495503,False
PRPF8,1.8405867818564428,0.192820532228938,0.2940348593852884,False
PRPH,22.267629166590698,3.235024876334666e-05,0.0024920846805971185,True
PRPS2,4.140750341081225,0.03699151877845778,0.08847864341656818,False
PRSS29P,5.676489827836554,0.014603652570010669,0.047350594835128934,False
PRTN3,3.513858023398019,0.05602907102891597,0.11898188657661432,False
PRXL2A,0.9416217883400816,0.41187487192932426,0.5228002635739264,False
PSAP,1.0894662489367317,0.36158727967957144,0.47101223487123184,False
PSMA1,9.561161675545176,0.0021032698044413456,0.016066663112687153,False
PSMA2,1.6654784646236092,0.22222653540420576,0.32834264556415055,False
PSMA3,5.466484901972251,0.016473752437432154,0.051208616781617165,False
PSMA4,10.477651225053211,0.0014205690404537502,0.013425755836736867,False
PSMA5,7.517008434705352,0.005477517707407561,0.02586188259303779,False
PSMA6,6.955775115657231,0.00728868363083553,0.03060699103625296,False
PSMA7,13.710315857149691,0.00041101337613442775,0.007947536699527809,True
PSMB1,2.7013928896681354,0.09954361772622687,0.18107040695623675,False
PSMB10,2.8253770389643793,0.09092118374334573,0.17011551464207234,False
PSMB2,2.165976428597814,0.1491476748974717,0.24282130115147163,False
PSMB3,5.422143560316372,0.016902473493703385,0.05216213265074016,False
PSMB4,2.9513505706423424,0.0830168706949269,0.1592228489772262,False
PSMB6,2.548372310864946,0.11149145665332764,0.19698396560309514,False
PSMB7,0.11867839402046608,0.8889189543648123,0.9206513417018964,False
PSMB8,11.100010756952031,0.0011005518547915786,0.012112618179228818,False
PSMB9,5.306236570842645,0.018084148848018133,0.05437457691786183,False
PSMC1,1.985879584687801,0.17174235757976697,0.26905499777924224,False
PSMC2,10.122543050211602,0.001649852518581065,0.014121726155211109,False
PSMC3,9.271358628923693,0.002391650044933479,0.016831923016361657,False
PSMC5,14.970590482319196,0.0002665942868686069,0.006473604748526823,True
PSMC6,2.23218800348177,0.1417035730528379,0.23384973144373977,False
PSMD1,8.668188537066904,0.0031477427994134905,0.0189543326519939,False
PSMD11,7.906455806193802,0.004520525326502148,0.02316250820964633,False
PSMD12,5.611966314846445,0.015151331107937661,0.048503700836898665,False
PSMD13,10.729814678243311,0.001279654041648979,0.012888683863512973,False
PSMD14,4.949369495927506,0.02235395119241257,0.06269906554511433,False
PSMD2,2.214781433925918,0.14361894073512285,0.2360888253143962,False
PSMD3,3.1196907243639638,0.07364113231637412,0.14519457935025265,False
PSMD5,0.10028834732173819,0.9051779285217426,0.931321384335891,False
PSMD6,2.3241956810421533,0.1320480351385411,0.22163434297483156,False
PSMD7,7.259342491442743,0.006236729314030906,0.027766937175194486,False
PSMD8,0.4058763734584752,0.6734949349319423,0.7511670916814575,False
PSMD9,0.04652522926124226,0.9546776671104663,0.9641726529497204,False
PSME1,1.324792926062726,0.2952402399070659,0.4026658705448017,False
PSME2,9.793917103440968,0.0019000244022538328,0.015268541419550584,False
PSME3,10.621182564646183,0.0013383215072793624,0.01311320283886884,False
